%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1663860179440655819,0.0,0.0,0.0,0.0,0.0,0.0
1663860179516499023,0.0,0.0,0.0,0.0,0.0,0.0
1663860179591685425,0.0,0.0,0.0,0.0,0.0,0.0
1663860179667475688,0.0,0.0,0.0,0.0,0.0,0.0
1663860179742005918,0.0,0.0,0.0,0.0,0.0,0.0
1663860179818753933,0.0,0.0,0.0,0.0,0.0,0.0
1663860179893795133,0.0,0.0,0.0,0.0,0.0,0.0
1663860179969561928,0.0,0.0,0.0,0.0,0.0,0.0
1663860180044558778,0.0,0.0,0.0,0.0,0.0,0.0
1663860180119486623,0.0,0.0,0.0,0.0,0.0,0.0
1663860180195954778,0.0,0.0,0.0,0.0,0.0,0.0
1663860180270557715,0.0,0.0,0.0,0.0,0.0,0.0
1663860180349908627,0.0,0.0,0.0,0.0,0.0,0.0
1663860180441133561,0.0109818335623,0.0,0.0,0.0,0.0,-0.00897208601236
1663860180527377036,0.0622303895652,0.0,0.0,0.0,0.0,0.00897208601236
1663860180615317548,0.12446077913,0.0,0.0,0.0,0.0,0.0179441720247
1663860180702365332,0.187979727983,0.0,0.0,0.0,0.0,0.0718028023839
1663860180791436736,0.259844332933,0.0,0.0,0.0,0.0,0.0448502376676
1663860180879405116,0.311144888401,0.0,0.0,0.0,0.0,-0.0448594130576
1663860180966432156,0.320920884609,0.0,0.0,0.0,0.0,-0.0986951962113
1663860181054637861,0.320906281471,0.0,0.0,0.0,0.0,-0.0628031790257
1663860181142841890,0.312414765358,0.0,0.0,0.0,0.0,-0.0179466195405
1663860181230688115,0.308669447899,0.0,0.0,0.0,0.0,0.00897086318582
1663860181319252112,0.309910625219,0.0,0.0,0.0,0.0,0.0179429501295
1663860181406576054,0.311151951551,0.0,0.0,0.0,0.0,-0.0269162598997
1663860181494930384,0.30871155858,0.0,0.0,0.0,0.0,0.00897208601236
1663860181583524693,0.307526290417,0.0,0.0,0.0,0.0,0.0
1663860181670741566,0.302569270134,0.0,0.0,0.0,0.0,0.0
1663860181758969411,0.300190597773,0.0,0.0,0.0,0.0,0.0
1663860181846998414,0.303830742836,0.0,0.0,0.0,0.0,0.0448604300618
