%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1663862046224917555,0.0,0.0,0.0,0.0,0.0,0.0
1663862046301622616,0.0,0.0,0.0,0.0,0.0,0.0
1663862046377066180,0.0,0.0,0.0,0.0,0.0,0.0
1663862046452584126,0.0,0.0,0.0,0.0,0.0,0.0
1663862046528141602,0.0,0.0,0.0,0.0,0.0,0.0
1663862046604744205,0.0,0.0,0.0,0.0,0.0,0.0
1663862046678978931,0.0,0.0,0.0,0.0,0.0,0.0
1663862046754463632,0.0,0.0,0.0,0.0,0.0,0.0
1663862046829948961,0.0,0.0,0.0,0.0,0.0,0.0
1663862046904392308,0.0,0.0,0.0,0.0,0.0,0.0
1663862046980442664,0.0,0.0,0.0,0.0,0.0,0.0
1663862047055813102,0.0,0.0,0.0,0.0,0.0,0.0
1663862047131996858,0.0,0.0,0.0,0.0,0.0,0.0
1663862047219895535,0.0,0.0,0.0,0.0,0.0,0.0
1663862047308171152,0.0244057383388,0.0,0.0,0.0,0.0,0.0
1663862047395273273,0.0768728330731,0.0,0.0,0.0,0.0,0.00897208601236
1663862047484280982,0.151270881295,0.0,0.0,0.0,0.0,-0.035880189389
1663862047571866833,0.231843978167,0.0,0.0,0.0,0.0,0.0
1663862047660334099,0.292848885059,0.0,0.0,0.0,0.0,0.0538325197995
1663862047747597696,0.324596315622,0.0,0.0,0.0,0.0,0.0358907915652
1663862047835360179,0.318473190069,0.0,0.0,0.0,0.0,0.0269162598997
1663862047923743285,0.320833384991,0.0,0.0,0.0,0.0,-0.00896984431893
1663862048011662495,0.316039949656,0.0,0.0,0.0,0.0,0.00897228997201
1663862048100796409,0.30871155858,0.0,0.0,0.0,0.0,-0.00897208601236
1663862048187989325,0.309966981411,0.0,0.0,0.0,0.0,-0.0179462116212
1663862048276045497,0.307491332293,0.0,0.0,0.0,0.0,-0.0358883440495
1663862048355333690,0.306194603443,0.0,0.0,0.0,0.0,-0.00896984431893
1663862048434302353,0.271391957998,0.0,0.0,0.0,0.0,-0.0207867622375
1663862048508851092,0.203452914953,0.0,0.0,0.0,0.0,0.020777463913
1663862048584932668,0.147058188915,0.0,0.0,0.0,0.0,0.0
1663862048660898585,0.0946621224284,0.0,0.0,0.0,0.0,-0.0103887319565
1663862048737564954,0.0353216864169,0.0,0.0,0.0,0.0,-0.0103887319565
1663862048813423871,0.00141286745202,0.0,0.0,0.0,0.0,0.0103887319565
1663862048889404455,-0.00282573490404,0.0,0.0,0.0,0.0,0.0
1663862048965622993,0.0,0.0,0.0,0.0,0.0,0.0
1663862049041152113,0.0,0.0,0.0,0.0,0.0,0.0
1663862049115898088,0.0,0.0,0.0,0.0,0.0,0.0
1663862049204888196,0.0,0.0,0.0,0.0,0.0,0.0
1663862049292141107,-0.0292848907411,0.0,0.0,0.0,0.0,0.0
1663862049380702731,-0.0902950763702,0.0,0.0,0.0,0.0,-0.0179441720247
1663862049468256594,-0.159864857793,0.0,0.0,0.0,0.0,-0.00897310581058
1663862049557049117,-0.235499322414,0.0,0.0,0.0,0.0,-0.00897208601236
1663862049643708854,-0.295228928328,0.0,0.0,0.0,0.0,0.0
1663862049730951150,-0.318480402231,0.0,0.0,0.0,0.0,0.00897228997201
1663862049819013607,-0.31481257081,0.0,0.0,0.0,0.0,-0.0179441720247
1663862049907767158,-0.316054314375,0.0,0.0,0.0,0.0,0.0269180946052
1663862049995652565,-0.309931755066,0.0,0.0,0.0,0.0,0.0358883440495
1663862050083543977,-0.304988563061,0.0,0.0,0.0,0.0,0.0
1663862050159628487,-0.339097112417,0.0,0.0,0.0,0.0,-0.083112038672
1663862050247880777,-0.208688035607,0.0,0.0,0.0,0.0,-0.0448675714433
1663862050336496389,-0.189131587744,0.0,0.0,0.0,0.0,-0.0807487741113
1663862050423556255,-0.14732222259,0.0,0.0,0.0,0.0,-0.220322370529
1663862050511924204,-0.0963960960507,0.0,0.0,0.0,0.0,-0.367855548859
1663862050599404803,-0.0561861246824,0.0,0.0,0.0,0.0,-0.523302137852
1663862050688495903,-0.017084794119,0.0,0.0,0.0,0.0,-0.610171198845
1663862050775432008,0.00122020370327,0.0,0.0,0.0,0.0,-0.762627363205
1663862050863755887,0.0,0.0,0.0,0.0,0.0,-0.825338184834
1663862050952121951,-0.00732122268528,0.0,0.0,0.0,0.0,-0.807487785816
1663862051040775766,0.00488081481308,0.0,0.0,0.0,0.0,-0.82543194294
1663862051127454850,0.00854200869799,0.0,0.0,0.0,0.0,-0.852406322956
1663862051216309463,0.00366061134264,0.0,0.0,0.0,0.0,-0.852348208427
1663862051304033673,-0.00122006505262,0.0,0.0,0.0,0.0,-0.780482828617
1663862051392484665,-0.00366061134264,0.0,0.0,0.0,0.0,-0.780571520329
1663862051480818392,0.00732122268528,0.0,0.0,0.0,0.0,-0.807487785816
1663862051568461863,0.00122034247033,0.0,0.0,0.0,0.0,-0.798606455326
1663862051655752629,-0.00122020370327,0.0,0.0,0.0,0.0,-0.816459834576
1663862051744954011,-0.00488048233092,0.0,0.0,0.0,0.0,-0.789489746094
1663862051832596505,0.0,0.0,0.0,0.0,0.0,-0.807487785816
1663862051920629768,0.00610101874918,0.0,0.0,0.0,0.0,-0.834404051304
1663862052008258154,0.00624275766313,0.0,0.0,0.0,0.0,-0.835427880287
1663862052096353298,-0.00366027839482,0.0,0.0,0.0,0.0,-0.762558043003
1663862052184810227,-0.00610060291365,0.0,0.0,0.0,0.0,-0.798461258411
1663862052263814789,0.00610101874918,0.0,0.0,0.0,0.0,-0.798515677452
1663862052341928856,0.0084772054106,0.0,0.0,0.0,0.0,-0.540214061737
1663862052429221508,-0.00122075865511,0.0,0.0,0.0,0.0,-0.116690166295
1663862052518116490,0.0231838710606,0.0,0.0,0.0,0.0,0.0269162598997
1663862052604628092,0.0817536488175,0.0,0.0,0.0,0.0,0.00897208601236
1663862052693304327,0.152525469661,0.0,0.0,0.0,0.0,0.0269162598997
1663862052780655506,0.228178098798,0.0,0.0,0.0,0.0,-0.0807487741113
1663862052868502639,0.297729700804,0.0,0.0,0.0,0.0,-0.0179441720247
1663862052956612310,0.318473190069,0.0,0.0,0.0,0.0,0.00897208601236
1663862053045074408,0.317252963781,0.0,0.0,0.0,0.0,0.0358883440495
1663862053133024000,0.316032767296,0.0,0.0,0.0,0.0,0.00897208601236
1663862053221048253,0.311151951551,0.0,0.0,0.0,0.0,-0.00897208601236
1663862053308421993,0.311151951551,0.0,0.0,0.0,0.0,0.0269162598997
1663862053396754671,0.30757522583,0.0,0.0,0.0,0.0,-0.0179490670562
1663862053484830539,0.305050939322,0.0,0.0,0.0,0.0,0.0179441720247
1663862053564215464,0.303830742836,0.0,0.0,0.0,0.0,0.0269162598997
1663862053642365431,0.268331855536,0.0,0.0,0.0,0.0,0.0
1663862053717550716,0.207664191723,0.0,0.0,0.0,0.0,-0.0103873647749
1663862053805079855,0.124500393867,0.0,0.0,0.0,0.0,0.0179498847574
