%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1663860268663793671,0.0,0.0,0.0,0.0,0.0,0.0
1663860268740431125,0.0,0.0,0.0,0.0,0.0,0.0
1663860268813679673,0.0,0.0,0.0,0.0,0.0,0.0
1663860268890309305,0.0,0.0,0.0,0.0,0.0,0.0
1663860268965348758,0.0,0.0,0.0,0.0,0.0,0.0
1663860269042380614,0.0,0.0,0.0,0.0,0.0,0.0
1663860269116779959,0.0,0.0,0.0,0.0,0.0,0.0
1663860269193451776,0.0,0.0,0.0,0.0,0.0,0.0
1663860269268003239,0.0,0.0,0.0,0.0,0.0,0.0
1663860269342696343,0.0,0.0,0.0,0.0,0.0,0.0
1663860269418428147,0.0,0.0,0.0,0.0,0.0,0.0
1663860269493645839,0.0,0.0,0.0,0.0,0.0,0.0
1663860269568919615,0.0,0.0,0.0,0.0,0.0,0.0
1663860269645314366,0.0,0.0,0.0,0.0,0.0,0.0
1663860269720263024,0.0,0.0,0.0,0.0,0.0,0.0
1663860269794953613,0.0,0.0,0.0,0.0,0.0,0.0
1663860269870525198,0.0,0.0,0.0,0.0,0.0,0.0
1663860269946448371,0.0,0.0,0.0,0.0,0.0,0.0
1663860270021987060,0.0,0.0,0.0,0.0,0.0,0.0
1663860270097655168,0.0,0.0,0.0,0.0,0.0,0.0
1663860270172881311,0.0,0.0,0.0,0.0,0.0,0.0
1663860270248346875,0.0,0.0,0.0,0.0,0.0,0.0
1663860270324130852,0.0,0.0,0.0,0.0,0.0,0.0
1663860270398052334,0.0,0.0,0.0,0.0,0.0,0.0
1663860270474181193,0.0,0.0,0.0,0.0,0.0,0.0
1663860270550342600,0.0,0.0,0.0,0.0,0.0,0.0
1663860270624971239,0.0,0.0,0.0,0.0,0.0,0.0
1663860270701167985,0.0,0.0,0.0,0.0,0.0,0.0
1663860270777285042,0.0,0.0,0.0,0.0,0.0,0.0
1663860270856907222,0.0,0.0,0.0,0.0,0.0,0.0
1663860270947676852,-0.00122020370327,0.0,0.0,0.0,0.0,-0.0448604300618
1663860271035288405,-0.00244057388045,0.0,0.0,0.0,0.0,-0.358907938004
1663860271123435302,-0.00122025923338,0.0,0.0,0.0,0.0,-0.637047111988
1663860271211636398,0.00366019527428,0.0,0.0,0.0,0.0,-0.762540698051
1663860271299472565,0.00244046305306,0.0,0.0,0.0,0.0,-0.879284441471
1663860271379317404,-0.00122017599642,0.0,0.0,0.0,0.0,-0.888216376305
1663860271457242477,-0.00565161881968,0.0,0.0,0.0,0.0,-0.581784307957
1663860271531655093,-0.00565132126212,0.0,0.0,0.0,0.0,-0.124661497772
1663860271607757902,-0.00423871399835,0.0,0.0,0.0,0.0,0.0519450232387
1663860271683523440,-0.00282595818862,0.0,0.0,0.0,0.0,0.0207791030407
1663860271763246333,-0.00141286745202,0.0,0.0,0.0,0.0,0.0103887319565
1663860271852735188,-0.00854142662138,0.0,0.0,0.0,0.0,0.0269162598997
1663860271940843811,-0.0549054257572,0.0,0.0,0.0,0.0,0.00897147506475
1663860272028737948,-0.122020371258,0.0,0.0,0.0,0.0,-0.0179441720247
1663860272104562503,-0.193522110581,0.0,0.0,0.0,0.0,-0.0727058127522
1663860272192434500,-0.112372249365,0.0,0.0,0.0,0.0,-0.0550844371319
1663860272279680706,-0.0886224284768,0.0,0.0,0.0,0.0,-0.119313545525
1663860272367881872,-0.0512485578656,0.0,0.0,0.0,0.0,-0.269162595272
1663860272456016128,-0.0280640479177,0.0,0.0,0.0,0.0,-0.475509762764
1663860272543596810,-0.0146427778527,0.0,0.0,0.0,0.0,-0.68189406395
1663860272631811944,-0.00488070398569,0.0,0.0,0.0,0.0,-0.78952562809
1663860272720514370,0.00122023152653,0.0,0.0,0.0,0.0,-0.870312154293
1663860272808096310,0.00366061134264,0.0,0.0,0.0,0.0,-0.852348208427
1663860272896207169,0.00122020370327,0.0,0.0,0.0,0.0,-0.834404051304
1663860272984555912,-0.00732122268528,0.0,0.0,0.0,0.0,-0.843376100063
1663860273072663418,0.0,0.0,0.0,0.0,0.0,-0.82543194294
1663860273160824144,0.00610004831105,0.0,0.0,0.0,0.0,-0.798388659954
1663860273248321086,0.0,0.0,0.0,0.0,0.0,-0.843395292759
1663860273336501717,-0.00488070398569,0.0,0.0,0.0,0.0,-0.78952562809
1663860273424025548,-0.00488092610613,0.0,0.0,0.0,0.0,-0.807506144047
1663860273512552110,0.00854123197496,0.0,0.0,0.0,0.0,-0.834385097027
1663860273600688252,0.00854278542101,0.0,0.0,0.0,0.0,-0.780695736408
1663860273688475460,-0.00122020370327,0.0,0.0,0.0,0.0,-0.744683146477
1663860273763586083,-0.0084772054106,0.0,0.0,0.0,0.0,-0.76876616478
1663860273838860278,-0.00423871399835,0.0,0.0,0.0,0.0,-0.32205915451
1663860273927278305,-0.00244074035436,0.0,0.0,0.0,0.0,-0.0179466195405
1663860274015085417,0.0244068484753,0.0,0.0,0.0,0.0,0.0
1663860274102948614,0.0866344645619,0.0,0.0,0.0,0.0,-0.0448604300618
1663860274190828014,0.154969394207,0.0,0.0,0.0,0.0,-0.0448614507914
1663860274278385719,0.225732564926,0.0,0.0,0.0,0.0,-0.00897188205272
1663860274367761707,0.296509504318,0.0,0.0,0.0,0.0,-0.0448604300618
1663860274455326117,0.318473190069,0.0,0.0,0.0,0.0,0.0269162598997
1663860274543020364,0.32091358304,0.0,0.0,0.0,0.0,-0.00897208601236
1663860274630050756,0.32091358304,0.0,0.0,0.0,0.0,0.0448604300618
1663860274718161196,0.312372148037,0.0,0.0,0.0,0.0,0.0538325197995
1663860274806065739,0.309938788414,0.0,0.0,0.0,0.0,0.017944579944
1663860274893809295,0.302603662014,0.0,0.0,0.0,0.0,0.0179437641054
1663860274982259380,0.31359949708,0.0,0.0,0.0,0.0,-0.0448614507914
1663860275070513835,0.306264191866,0.0,0.0,0.0,0.0,0.00897188205272
1663860275158983545,0.301397174597,0.0,0.0,0.0,0.0,0.0269168708473
1663860275245857490,0.298949927092,0.0,0.0,0.0,0.0,0.0448604300618
1663860275334738993,0.296509504318,0.0,0.0,0.0,0.0,0.0269162598997
1663860275421895591,0.298949927092,0.0,0.0,0.0,0.0,-0.00897208601236
1663860275501753491,0.296509504318,0.0,0.0,0.0,0.0,-0.00897208601236
1663860275579605858,0.26703196764,0.0,0.0,0.0,0.0,0.0103887319565
1663860275655599432,0.199198588729,0.0,0.0,0.0,0.0,-0.114267028868
1663860275729922859,0.149763956666,0.0,0.0,0.0,0.0,-0.020777463913
1663860275806068271,0.0989007279277,0.0,0.0,0.0,0.0,0.103887319565
1663860275881935011,0.0381474234164,0.0,0.0,0.0,0.0,0.0519436597824
1663860275956933537,-0.00282573490404,0.0,0.0,0.0,0.0,-0.020777463913
1663860276032870190,-0.0028260324616,0.0,0.0,0.0,0.0,0.0
1663860276121101737,0.0,0.0,0.0,0.0,0.0,0.0
1663860276208216848,-0.0292862206697,0.0,0.0,0.0,0.0,0.0
1663860276296870664,-0.0841921418905,0.0,0.0,0.0,0.0,0.0986907035112
1663860276384906861,-0.147648006678,0.0,0.0,0.0,0.0,0.0448614507914
1663860276472351909,-0.224512383342,0.0,0.0,0.0,0.0,-0.107662588358
1663860276560797105,-0.296583652496,0.0,0.0,0.0,0.0,0.00897432956845
1663860276648514051,-0.319693386555,0.0,0.0,0.0,0.0,0.0538325197995
1663860276737186025,-0.316032767296,0.0,0.0,0.0,0.0,0.0269162598997
1663860276824900108,-0.324574202299,0.0,0.0,0.0,0.0,0.0
1663860276913111889,-0.31481257081,0.0,0.0,0.0,0.0,0.0
1663860277000519502,-0.31359949708,0.0,0.0,0.0,0.0,0.0269168708473
1663860277088398483,-0.30504399538,0.0,0.0,0.0,0.0,-0.0179437641054
1663860277176867425,-0.297736495733,0.0,0.0,0.0,0.0,-0.0897229015827
1663860277265029478,-0.312365055084,0.0,0.0,0.0,0.0,0.0179437641054
1663860277353550453,-0.30627810955,0.0,0.0,0.0,0.0,-0.00897228997201
1663860277441003323,-0.30757522583,0.0,0.0,0.0,0.0,0.0179490670562
1663860277529077026,-0.296509504318,0.0,0.0,0.0,0.0,0.0628046020865
1663860277615839153,-0.303830742836,0.0,0.0,0.0,0.0,-0.0269162598997
1663860277704138517,-0.30871155858,0.0,0.0,0.0,0.0,0.00897208601236
1663860277792597890,-0.307505309582,0.0,0.0,0.0,0.0,-0.0538349635899
1663860277879753860,-0.300156474113,0.0,0.0,0.0,0.0,0.0
1663860277968501544,-0.303837627172,0.0,0.0,0.0,0.0,-0.00897228997201
1663860278056151301,-0.297722935677,0.0,0.0,0.0,0.0,-0.0358875282109
1663860278144382988,-0.303830742836,0.0,0.0,0.0,0.0,-0.00897208601236
1663860278219124772,-0.336262464523,0.0,0.0,0.0,0.0,-0.0415549278259
1663860278295458340,-0.233221337199,0.0,0.0,0.0,0.0,0.0103931073099
