%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1663861186464600402,0.0,0.0,0.0,0.0,0.0,0.0
1663861186540048295,0.0,0.0,0.0,0.0,0.0,0.0
1663861186614952743,0.0,0.0,0.0,0.0,0.0,0.0
1663861186689931643,0.0,0.0,0.0,0.0,0.0,0.0
1663861186766269891,0.0,0.0,0.0,0.0,0.0,0.0
1663861186841029974,0.0,0.0,0.0,0.0,0.0,0.0
1663861186917252283,0.0,0.0,0.0,0.0,0.0,0.0
1663861186992679783,0.0,0.0,0.0,0.0,0.0,0.0
1663861187067733904,0.0,0.0,0.0,0.0,0.0,0.0
1663861187144475493,0.0,0.0,0.0,0.0,0.0,0.0
1663861187219976327,0.0,0.0,0.0,0.0,0.0,0.0
1663861187295716303,0.0,0.0,0.0,0.0,0.0,0.0
1663861187371166432,0.0,0.0,0.0,0.0,0.0,0.0
1663861187451100111,0.0,0.0,0.0,0.0,0.0,0.0
1663861187540077507,0.0,0.0,0.0,0.0,0.0,0.0538520999253
1663861187627860664,0.00366061134264,0.0,0.0,0.0,0.0,0.349911361933
1663861187705246831,0.0084772054106,0.0,0.0,0.0,0.0,0.685656309128
1663861187780987505,-0.00141286745202,0.0,0.0,0.0,0.0,0.342828154564
1663861187856606583,-0.00141286745202,0.0,0.0,0.0,0.0,-0.0103887319565
1663861187932284329,0.0,0.0,0.0,0.0,0.0,-0.020777463913
1663861188009061399,0.0,0.0,0.0,0.0,0.0,0.0
1663861188083822390,0.0,0.0,0.0,0.0,0.0,0.0
1663861188159782300,0.0,0.0,0.0,0.0,0.0,0.0
1663861188236250944,0.0,0.0,0.0,0.0,0.0,0.0
1663861188315334638,0.0,0.0,0.0,0.0,0.0,0.0
1663861188405248625,0.0085425907746,0.0,0.0,0.0,0.0,-0.00897330977023
1663861188493012086,0.0280627720058,0.0,0.0,0.0,0.0,-0.00897147506475
1663861188580692155,0.05612937361,0.0,0.0,0.0,0.0,0.0
1663861188668776962,0.131782010198,0.0,0.0,0.0,0.0,-0.0179441720247
1663861188756703087,0.197686478496,0.0,0.0,0.0,0.0,-0.0717815831304
1663861188845074808,0.259903401136,0.0,0.0,0.0,0.0,-0.0448604300618
1663861188933226315,0.313556730747,0.0,0.0,0.0,0.0,-0.0269132014364
1663861189020597609,0.323354005814,0.0,0.0,0.0,0.0,0.0269162598997
1663861189109373929,0.312372148037,0.0,0.0,0.0,0.0,0.0538325197995
1663861189197126634,0.31361374259,0.0,0.0,0.0,0.0,0.00897269789129
1663861189284802513,0.311194390059,0.0,0.0,0.0,0.0,0.0448665507138
1663861189372901708,0.306236326694,0.0,0.0,0.0,0.0,0.0448553338647
1663861189460846131,0.30871155858,0.0,0.0,0.0,0.0,0.00897208601236
1663861189549147102,0.303830742836,0.0,0.0,0.0,0.0,0.0269162598997
