%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1663861357961212922,0.0,0.0,0.0,0.0,0.0,0.0
1663861358036544458,0.0,0.0,0.0,0.0,0.0,0.0
1663861358111287080,0.0,0.0,0.0,0.0,0.0,0.0
1663861358187392263,0.0,0.0,0.0,0.0,0.0,0.0
1663861358262841553,0.0,0.0,0.0,0.0,0.0,0.0
1663861358339288966,0.0,0.0,0.0,0.0,0.0,0.0
1663861358413814866,0.0,0.0,0.0,0.0,0.0,0.0
1663861358488783918,0.0,0.0,0.0,0.0,0.0,0.0
1663861358564908099,0.0,0.0,0.0,0.0,0.0,0.0
1663861358639691369,0.0,0.0,0.0,0.0,0.0,0.0
1663861358715326930,0.0,0.0,0.0,0.0,0.0,0.0
1663861358790226349,0.0,0.0,0.0,0.0,0.0,0.0
1663861358864718306,0.0,0.0,0.0,0.0,0.0,0.0
1663861358939682959,0.0,0.0,0.0,0.0,0.0,0.0
1663861359014561774,0.0,0.0,0.0,0.0,0.0,0.0
1663861359090744133,0.0,0.0,0.0,0.0,0.0,0.0
1663861359167147335,0.0,0.0,0.0,0.0,0.0,0.0
1663861359242514281,0.0,0.0,0.0,0.0,0.0,0.0
1663861359317712696,0.0,0.0,0.0,0.0,0.0,0.0
1663861359394553253,0.0,0.0,0.0,0.0,0.0,0.0
1663861359468724702,0.0,0.0,0.0,0.0,0.0,0.0
1663861359544823110,0.0,0.0,0.0,0.0,0.0,0.0
1663861359620733572,0.0,0.0,0.0,0.0,0.0,0.0
1663861359694901040,0.0,0.0,0.0,0.0,0.0,0.0
1663861359771820937,0.0,0.0,0.0,0.0,0.0,0.0
1663861359845952087,0.0,0.0,0.0,0.0,0.0,0.0
1663861359921405079,0.0,0.0,0.0,0.0,0.0,0.0
1663861359996684373,0.0,0.0,0.0,0.0,0.0,0.0
1663861360071823073,0.0,0.0,0.0,0.0,0.0,0.0
1663861360146360777,0.0,0.0,0.0,0.0,0.0,0.0
1663861360225887622,0.0,0.0,0.0,0.0,0.0,0.0
1663861360316914203,0.0,0.0,0.0,0.0,0.0,-0.0538325197995
1663861360403938100,0.0,0.0,0.0,0.0,0.0,-0.37682762742
1663861360492622995,-0.00122020370327,0.0,0.0,0.0,0.0,-0.70879483223
1663861360580810890,-0.00488070398569,0.0,0.0,0.0,0.0,-0.78952562809
1663861360668785765,-0.00122023152653,0.0,0.0,0.0,0.0,-0.888256728649
1663861360756967864,-0.00488070398569,0.0,0.0,0.0,0.0,-0.861300706863
1663861360844998752,-0.00488092610613,0.0,0.0,0.0,0.0,-0.77161693573
1663861360932497859,-0.00610074121505,0.0,0.0,0.0,0.0,-0.72670596838
1663861361020286394,0.0,0.0,0.0,0.0,0.0,-0.735711097717
1663861361109242069,0.00610101874918,0.0,0.0,0.0,0.0,-0.834404051304
1663861361196588989,0.00610101874918,0.0,0.0,0.0,0.0,-0.852348208427
1663861361284468389,0.00610101874918,0.0,0.0,0.0,0.0,-0.834404051304
1663861361372595800,-0.00976162962615,0.0,0.0,0.0,0.0,-0.789543628693
1663861361461273013,-0.00488070398569,0.0,0.0,0.0,0.0,-0.825413167477
1663861361548958041,-0.00488092610613,0.0,0.0,0.0,0.0,-0.861339867115
1663861361636869778,-0.00244035199285,0.0,0.0,0.0,0.0,-0.807469427586
1663861361725776703,-0.00366069446318,0.0,0.0,0.0,0.0,-0.780589282513
1663861361811826365,-0.00488070398569,0.0,0.0,0.0,0.0,-0.78952562809
1663861361899714565,-0.00366061134264,0.0,0.0,0.0,0.0,-0.852348208427
1663861361987920899,0.00366061134264,0.0,0.0,0.0,0.0,-0.834404051304
1663861362063090679,0.00423938361928,0.0,0.0,0.0,0.0,-0.820860981941
1663861362139418101,-0.00706824380904,0.0,0.0,0.0,0.0,-0.301439791918
1663861362213956085,-0.0127158071846,0.0,0.0,0.0,0.0,0.0103887319565
1663861362293599497,-0.00848390255123,0.0,0.0,0.0,0.0,0.0415877588093
1663861362383721615,0.00366061134264,0.0,0.0,0.0,0.0,0.00897208601236
1663861362473042917,0.043927334249,0.0,0.0,0.0,0.0,0.0179441720247
1663861362560055290,0.11225874722,0.0,0.0,0.0,0.0,0.0358883440495
1663861362648709176,0.194012388587,0.0,0.0,0.0,0.0,-0.0628046020865
1663861362736944214,0.263558030128,0.0,0.0,0.0,0.0,-0.0897188261151
1663861362824596835,0.318480402231,0.0,0.0,0.0,0.0,-0.0269168708473
1663861362912597063,0.322119146585,0.0,0.0,0.0,0.0,0.0358867160976
1663861363000144850,0.318487644196,0.0,0.0,0.0,0.0,0.026917481795
1663861363087966630,0.318458706141,0.0,0.0,0.0,0.0,0.0269150361419
1663861363176892413,0.311166107655,0.0,0.0,0.0,0.0,0.00897249393165
1663861363264943905,0.31481257081,0.0,0.0,0.0,0.0,-0.0179441720247
1663861363352971721,0.307491332293,0.0,0.0,0.0,0.0,0.0179441720247
1663861363440693067,0.307505309582,0.0,0.0,0.0,0.0,0.0
1663861363516005396,0.339070349932,0.0,0.0,0.0,0.0,0.0
1663861363591683561,0.231710270047,0.0,0.0,0.0,0.0,0.020777463913
1663861363671203841,0.17802131176,0.0,0.0,0.0,0.0,0.020777463913
1663861363761746831,0.125692412257,0.0,0.0,0.0,0.0,-0.0628103166819
1663861363849777789,0.0854142606258,0.0,0.0,0.0,0.0,-0.215330079198
1663861363937922731,0.0463614203036,0.0,0.0,0.0,0.0,-0.340892791748
1663861364025773077,0.0183034725487,0.0,0.0,0.0,0.0,-0.529365122318
1663861364113589339,-0.00366052798927,0.0,0.0,0.0,0.0,-0.762610018253
1663861364202335766,-0.00976296141744,0.0,0.0,0.0,0.0,-0.825544536114
1663861364281304428,-0.00732122268528,0.0,0.0,0.0,0.0,-0.789543628693
1663861364358538060,-0.0127171464264,0.0,0.0,0.0,0.0,-0.550660729408
1663861364434795360,-0.00847809761763,0.0,0.0,0.0,0.0,-0.0831186026335
1663861364514451135,-0.0042386027053,0.0,0.0,0.0,0.0,0.0727211236954
1663861364603724944,-0.00366061134264,0.0,0.0,0.0,0.0,-0.0448604300618
1663861364691304579,-0.00610157335177,0.0,0.0,0.0,0.0,-0.385834783316
1663861364779109107,-0.00854162033647,0.0,0.0,0.0,0.0,-0.744700074196
1663861364867271021,-0.00366011215374,0.0,0.0,0.0,0.0,-0.85223197937
1663861364954969249,0.00244046305306,0.0,0.0,0.0,0.0,-0.843395292759
1663861365042944753,0.00244035199285,0.0,0.0,0.0,0.0,-0.78952562809
1663861365122655005,-0.00610157335177,0.0,0.0,0.0,0.0,-0.744750857353
1663861365200009953,-0.00706470943987,0.0,0.0,0.0,0.0,-0.550631761551
1663861365288169212,0.00122020370327,0.0,0.0,0.0,0.0,-0.116637125611
1663861365376600369,0.0292882174253,0.0,0.0,0.0,0.0,0.0
1663861365463964749,0.0829719677567,0.0,0.0,0.0,0.0,-0.053831294179
1663861365552465540,0.154969394207,0.0,0.0,0.0,0.0,-0.062806032598
1663861365640696737,0.225732564926,0.0,0.0,0.0,0.0,-0.00897188205272
1663861365728584449,0.297736495733,0.0,0.0,0.0,0.0,-0.035889159888
1663861365807996053,0.314855515957,0.0,0.0,0.0,0.0,0.0538398586214
1663861365892968532,0.285444289446,0.0,0.0,0.0,0.0,0.0415614880621
1663861365981176262,0.222077086568,0.0,0.0,0.0,0.0,0.0717766880989
1663861366068903405,0.169608324766,0.0,0.0,0.0,0.0,0.152525469661
1663861366156041285,0.125680983067,0.0,0.0,0.0,0.0,0.331967204809
1663861366244500240,0.0805334448814,0.0,0.0,0.0,0.0,0.502436816692
1663861366332777743,0.0378366336226,0.0,0.0,0.0,0.0,0.601293802261
1663861366420510194,0.00122023152653,0.0,0.0,0.0,0.0,0.708810925484
1663861366508139976,-0.00732105597854,0.0,0.0,0.0,0.0,0.807469427586
1663861366596905331,-0.00122023152653,0.0,0.0,0.0,0.0,0.816478431225
1663861366684518281,-0.00976140797138,0.0,0.0,0.0,0.0,0.825413167477
1663861366772876103,-0.0122009282932,0.0,0.0,0.0,0.0,0.825356900692
1663861366860844273,-0.00732122268528,0.0,0.0,0.0,0.0,0.807487785816
1663861366935927798,0.00141286745202,0.0,0.0,0.0,0.0,0.779154896736
1663861367012570350,0.00141268165316,0.0,0.0,0.0,0.0,0.301233589649
1663861367091521831,-0.00282573490404,0.0,0.0,0.0,0.0,0.0
1663861367180921846,-0.00854472722858,0.0,0.0,0.0,0.0,-0.0269266627729
1663861367269477463,-0.0573495775461,0.0,0.0,0.0,0.0,0.00897208601236
1663861367357549978,-0.126944467425,0.0,0.0,0.0,0.0,0.0718011707067
1663861367445679694,-0.196452796459,0.0,0.0,0.0,0.0,0.0448604300618
1663861367532780348,-0.259873867035,0.0,0.0,0.0,0.0,0.00897106714547
1663861367620918096,-0.313585221767,0.0,0.0,0.0,0.0,-0.00897188205272
1663861367707755723,-0.319700658321,0.0,0.0,0.0,0.0,0.017944579944
1663861367796244361,-0.317245751619,0.0,0.0,0.0,0.0,-0.0179437641054
1663861367884829381,-0.31481257081,0.0,0.0,0.0,0.0,0.0
1663861367972392394,-0.309889495373,0.0,0.0,0.0,0.0,0.0
1663861368060919585,-0.303830742836,0.0,0.0,0.0,0.0,-0.00897208601236
1663861368148749885,-0.306271135807,0.0,0.0,0.0,0.0,0.0269162598997
1663861368235952370,-0.303830742836,0.0,0.0,0.0,0.0,-0.0269162598997
1663861368323818360,-0.305050939322,0.0,0.0,0.0,0.0,0.0
1663861368412494106,-0.30134922266,0.0,0.0,0.0,0.0,0.00897086318582
1663861368499843610,-0.301397174597,0.0,0.0,0.0,0.0,-0.0448614507914
1663861368588731399,-0.302603662014,0.0,0.0,0.0,0.0,0.0
