%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1663860917198410128,0.0,0.0,0.0,0.0,0.0,0.0
1663860917286111988,0.0,0.0,0.0,0.0,0.0,0.0
1663860917374154122,0.0,0.0,0.0,0.0,0.0,0.0
1663860917462257856,0.0,0.0,0.0,0.0,0.0,0.0
1663860917550449104,0.0,0.0,0.0,0.0,0.0,0.0
1663860917637998288,0.0,0.0,0.0,0.0,0.0,0.0
1663860917724865667,0.0,0.0,0.0,0.0,0.0,0.0
1663860917813815197,0.0,0.0,0.0,0.0,0.0,0.0
1663860917901573071,0.0,0.0,0.0,0.0,0.0,0.0
1663860917990166891,0.0,0.0,0.0,0.0,0.0,0.0
1663860918077846332,0.0,0.0,0.0,0.0,0.0,0.0
1663860918157039888,0.0,0.0,0.0,0.0,0.0,0.0
1663860918234897284,0.0,0.0,0.0,0.0,0.0,0.0
1663860918309871365,0.0,0.0,0.0,0.0,0.0,0.0
1663860918384987925,0.0,0.0,0.0,0.0,0.0,0.0
1663860918460991137,0.0,0.0,0.0,0.0,0.0,0.0
1663860918536076897,0.0,0.0,0.0,0.0,0.0,0.0
1663860918612177191,0.0,0.0,0.0,0.0,0.0,0.0
1663860918686669287,0.0,0.0,0.0,0.0,0.0,0.0
1663860918762170052,0.0,0.0,0.0,0.0,0.0,0.0
1663860918837728646,0.0,0.0,0.0,0.0,0.0,0.0
1663860918912340104,0.0,0.0,0.0,0.0,0.0,0.0
1663860918992304793,0.0,0.0,0.0,0.0,0.0,0.0
1663860919083547746,0.0,0.0,0.0,0.0,0.0,0.0717783197761
1663860919171316725,0.0,0.0,0.0,0.0,0.0,0.394798725843
1663860919258524169,-0.00244046305306,0.0,0.0,0.0,0.0,0.717783212662
1663860919347129793,0.00122003734577,0.0,0.0,0.0,0.0,0.780465066433
1663860919435371257,-0.00610115751624,0.0,0.0,0.0,0.0,0.834423005581
1663860919522536725,-0.00244040740654,0.0,0.0,0.0,0.0,0.861320316792
1663860919611140324,0.00366094405763,0.0,0.0,0.0,0.0,0.834479868412
1663860919699057369,0.00122020370327,0.0,0.0,0.0,0.0,0.780571520329
1663860919787321253,-0.00244018575177,0.0,0.0,0.0,0.0,0.807414352894
1663860919875313170,-0.00732138892636,0.0,0.0,0.0,0.0,0.861339867115
1663860919963526557,-0.00366052798927,0.0,0.0,0.0,0.0,0.834385097027
1663860920050776814,0.00122037017718,0.0,0.0,0.0,0.0,0.726838111877
1663860920139057461,0.00244035199285,0.0,0.0,0.0,0.0,0.681863069534
1663860920227397962,-0.00122012058273,0.0,0.0,0.0,0.0,0.744632422924
1663860920315506935,-0.00244035199285,0.0,0.0,0.0,0.0,0.78952562809
1663860920403430126,0.00610101874918,0.0,0.0,0.0,0.0,0.852348208427
1663860920491107122,0.00366102717817,0.0,0.0,0.0,0.0,0.78066021204
1663860920579520469,0.0,0.0,0.0,0.0,0.0,0.807487785816
1663860920667942826,-0.00732039054856,0.0,0.0,0.0,0.0,0.87916457653
1663860920754487812,-0.00244035199285,0.0,0.0,0.0,0.0,0.843356966972
1663860920842456262,-0.00122023152653,0.0,0.0,0.0,0.0,0.798533856869
1663860920930706177,0.0,0.0,0.0,0.0,0.0,0.771704673767
1663860921018191036,-0.00244046305306,0.0,0.0,0.0,0.0,0.825450718403
1663860921106424887,-0.00732022430748,0.0,0.0,0.0,0.0,0.861202836037
1663860921194080791,-0.00122023152653,0.0,0.0,0.0,0.0,0.852367579937
1663860921282590032,0.00122020370327,0.0,0.0,0.0,0.0,0.780571520329
1663860921370565605,-0.00122031464707,0.0,0.0,0.0,0.0,0.798588275909
1663860921459251898,-0.00488081481308,0.0,0.0,0.0,0.0,0.807487785816
1663860921547159305,0.00244018575177,0.0,0.0,0.0,0.0,0.789471805096
1663860921635300615,0.00488092610613,0.0,0.0,0.0,0.0,0.807506144047
1663860921723371593,0.00366052798927,0.0,0.0,0.0,0.0,0.762610018253
1663860921811456959,-0.00244074035436,0.0,0.0,0.0,0.0,0.807597875595
1663860921898598052,-0.00610087998211,0.0,0.0,0.0,0.0,0.852328836918
1663860921986558121,0.00244024116546,0.0,0.0,0.0,0.0,0.843318641186
1663860922074577695,0.00366052798927,0.0,0.0,0.0,0.0,0.744666218758
1663860922162545655,0.00366061134264,0.0,0.0,0.0,0.0,0.744683146477
1663860922251134657,-0.00488136988133,0.0,0.0,0.0,0.0,0.825525760651
1663860922339435138,-0.00122020370327,0.0,0.0,0.0,0.0,0.834404051304
1663860922427020012,0.00610032537952,0.0,0.0,0.0,0.0,0.834309220314
1663860922515161881,0.00244035199285,0.0,0.0,0.0,0.0,0.735694348812
1663860922603673916,0.0,0.0,0.0,0.0,0.0,0.807506144047
1663860922690348879,-0.00366086093709,0.0,0.0,0.0,0.0,0.834460914135
1663860922778087266,0.00122023152653,0.0,0.0,0.0,0.0,0.780589282513
1663860922865785215,0.00610087998211,0.0,0.0,0.0,0.0,0.744666218758
1663860922942263498,0.00847631227225,0.0,0.0,0.0,0.0,0.747909963131
1663860923018421482,-0.00141283031553,0.0,0.0,0.0,0.0,0.322042196989
1663860923093971765,-0.00282580940984,0.0,0.0,0.0,0.0,0.0
1663860923172669647,-0.00141305336729,0.0,0.0,0.0,0.0,-0.010390099138
1663860923262338905,0.00854142662138,0.0,0.0,0.0,0.0,0.00897208601236
1663860923350497047,0.0500283539295,0.0,0.0,0.0,0.0,-0.00897208601236
1663860923438626833,0.122037015855,0.0,0.0,0.0,0.0,-0.0179466195405
1663860923527054359,0.20133818686,0.0,0.0,0.0,0.0,0.0269168708473
1663860923613978800,0.259903401136,0.0,0.0,0.0,0.0,0.0628046020865
1663860923689049264,0.348978281021,0.0,0.0,0.0,0.0,-0.0103887319565
1663860923764292309,0.248664677143,0.0,0.0,0.0,0.0,0.020777463913
1663860923840319617,0.197780624032,0.0,0.0,0.0,0.0,0.0207752771676
1663860923916247679,0.129983812571,0.0,0.0,0.0,0.0,0.020777463913
1663860923990211695,0.060753300786,0.0,0.0,0.0,0.0,0.0103887319565
1663860924066205968,0.0084774279967,0.0,0.0,0.0,0.0,0.020778009668
1663860924154151649,-0.00976296141744,0.0,0.0,0.0,0.0,0.0
1663860924241317327,-0.0378271751106,0.0,0.0,0.0,0.0,0.00897228997201
1663860924329690584,-0.100054435432,0.0,0.0,0.0,0.0,0.0
1663860924417682501,-0.164731249213,0.0,0.0,0.0,0.0,0.00897228997201
1663860924492631718,-0.220401525497,0.0,0.0,0.0,0.0,-0.0415538325906
1663860924572157865,-0.155538216233,0.0,0.0,0.0,0.0,-0.0207938794047
1663860924662252814,-0.102497115731,0.0,0.0,0.0,0.0,-0.0897208601236
1663860924749596730,-0.0549091696739,0.0,0.0,0.0,0.0,-0.26019051671
1663860924837403075,-0.0317260175943,0.0,0.0,0.0,0.0,-0.430669933558
1663860924925745741,-0.0134219359607,0.0,0.0,0.0,0.0,-0.654947400093
1663860925013862886,-0.00122023152653,0.0,0.0,0.0,0.0,-0.72675549984
1663860925102034158,-0.00122017599642,0.0,0.0,0.0,0.0,-0.780553758144
1663860925190664576,0.00732138892636,0.0,0.0,0.0,0.0,-0.843395292759
1663860925278108857,0.00366061134264,0.0,0.0,0.0,0.0,-0.816459834576
1663860925366385661,-0.00244040740654,0.0,0.0,0.0,0.0,-0.82543194294
1663860925453790201,-0.00976162962615,0.0,0.0,0.0,0.0,-0.771599411964
1663860925542746365,-0.00488081481308,0.0,0.0,0.0,0.0,-0.82543194294
1663860925630856386,0.00366061134264,0.0,0.0,0.0,0.0,-0.834404051304
1663860925718720979,0.00366052798927,0.0,0.0,0.0,0.0,-0.834385097027
1663860925806337352,0.00122034247033,0.0,0.0,0.0,0.0,-0.834498882294
1663860925894497799,-0.0097622955218,0.0,0.0,0.0,0.0,-0.771652042866
1663860925982764546,0.0,0.0,0.0,0.0,0.0,-0.77161693573
1663860926070920174,0.00244035199285,0.0,0.0,0.0,0.0,-0.78952562809
1663860926158309418,0.0,0.0,0.0,0.0,0.0,-0.826266586781
1663860926246455897,-0.00488081481308,0.0,0.0,0.0,0.0,-0.807487785816
1663860926334684021,-0.00366061134264,0.0,0.0,0.0,0.0,-0.780571520329
1663860926422986458,0.00610101874918,0.0,0.0,0.0,0.0,-0.798515677452
1663860926510578525,0.00488070398569,0.0,0.0,0.0,0.0,-0.861300706863
1663860926585384704,0.00141283031553,0.0,0.0,0.0,0.0,-0.820688188076
1663860926661997644,-0.00423793355003,0.0,0.0,0.0,0.0,-0.301225662231
1663860926740939347,-0.00989319663495,0.0,0.0,0.0,0.0,0.0519600659609
1663860926830194578,0.0049942061305,0.0,0.0,0.0,0.0,0.0367221049964
1663860926918126220,0.0499432235956,0.0,0.0,0.0,0.0,0.0367229580879
1663860927006667100,0.113466054201,0.0,0.0,0.0,0.0,-0.00897106714547
1663860927094805127,0.195383578539,0.0,0.0,0.0,0.0,-0.0538741499186
1663860927174140674,0.267224609852,0.0,0.0,0.0,0.0,-0.0448604300618
1663860927251257877,0.259967625141,0.0,0.0,0.0,0.0,-0.0623323880136
1663860927327241953,0.199214324355,0.0,0.0,0.0,0.0,0.0103887319565
1663860927416089861,0.115916721523,0.0,0.0,0.0,0.0,0.00897188205272
1663860927503204554,0.0891052484512,0.0,0.0,0.0,0.0,-0.116676896811
1663860927592520757,0.0561434067786,0.0,0.0,0.0,0.0,-0.323075890541
1663860927679796716,0.028064686805,0.0,0.0,0.0,0.0,-0.52935308218
1663860927767768309,0.00244046305306,0.0,0.0,0.0,0.0,-0.699838638306
1663860927847303256,-0.00976140797138,0.0,0.0,0.0,0.0,-0.78952562809
1663860927925545205,-0.0084774279967,0.0,0.0,0.0,0.0,-0.581784307957
1663860928001503858,0.00565132126212,0.0,0.0,0.0,0.0,-0.145438417792
1663860928089302031,0.00488092610613,0.0,0.0,0.0,0.0,0.035889159888
1663860928176854498,0.0280608590692,0.0,0.0,0.0,0.0,0.00897086318582
1663860928265240607,0.084195971489,0.0,0.0,0.0,0.0,-0.0448614507914
1663860928353082641,0.15252199769,0.0,0.0,0.0,0.0,-0.0448594130576
1663860928441372436,0.228198841214,0.0,0.0,0.0,0.0,-0.00897290185094
1663860928529057953,0.297729700804,0.0,0.0,0.0,0.0,-0.0717766880989
1663860928616803185,0.320884406567,0.0,0.0,0.0,0.0,0.00897127110511
1663860928705789382,0.318480402231,0.0,0.0,0.0,0.0,0.00897228997201
1663860928780498829,0.348923176527,0.0,0.0,0.0,0.0,0.0103870918974
1663860928855820727,0.237374231219,0.0,0.0,0.0,0.0,0.0415571145713
1663860928931218892,0.186581984162,0.0,0.0,0.0,0.0,0.0207867622375
1663860929006106717,0.129987224936,0.0,0.0,0.0,0.0,-0.020778009668
1663860929085712764,0.0650483965874,0.0,0.0,0.0,0.0,0.0
1663860929176759180,0.0109818335623,0.0,0.0,0.0,0.0,0.0807487741113
1663860929264948751,-0.00488081481308,0.0,0.0,0.0,0.0,0.287106752396
1663860929352377736,-0.00366044486873,0.0,0.0,0.0,0.0,0.601102471352
1663860929441074994,0.00122023152653,0.0,0.0,0.0,0.0,0.816478431225
1663860929528309676,0.00366052798927,0.0,0.0,0.0,0.0,0.852328836918
1663860929616768212,-0.00366069446318,0.0,0.0,0.0,0.0,0.816478431225
1663860929704931312,-0.0122017599642,0.0,0.0,0.0,0.0,0.879244506359
1663860929793081423,-0.00854123197496,0.0,0.0,0.0,0.0,0.870272576809
1663860929880007470,-0.00122020370327,0.0,0.0,0.0,0.0,0.816459834576
1663860929967448468,0.00122020370327,0.0,0.0,0.0,0.0,0.762627363205
1663860930055719825,-0.00854142662138,0.0,0.0,0.0,0.0,0.834404051304
1663860930130356636,-0.0084772054106,0.0,0.0,0.0,0.0,0.831098556519
1663860930210366722,0.00282655330375,0.0,0.0,0.0,0.0,0.311752200127
1663860930300387638,0.0109828319401,0.0,0.0,0.0,0.0,-0.00897290185094
1663860930388247692,0.0585697814822,0.0,0.0,0.0,0.0,-0.0179441720247
1663860930477132407,0.116920039058,0.0,0.0,0.0,0.0,0.0350900478661
1663860930564837061,0.183034718037,0.0,0.0,0.0,0.0,0.0538337416947
1663860930652537105,0.263558030128,0.0,0.0,0.0,0.0,0.0179437641054
1663860930741429852,0.309974014759,0.0,0.0,0.0,0.0,0.0358932390809
1663860930828523662,0.324566811323,0.0,0.0,0.0,0.0,0.0
1663860930916944622,0.314826875925,0.0,0.0,0.0,0.0,-0.0179449878633
1663860930996503734,0.311392575502,0.0,0.0,0.0,0.0,0.0269370749593
1663860931074418681,0.276914745569,0.0,0.0,0.0,0.0,0.0
1663860931153817295,0.206278651953,0.0,0.0,0.0,0.0,0.0
1663860931244214383,0.156186074018,0.0,0.0,0.0,0.0,-0.0538325197995
1663860931332693453,0.114699155092,0.0,0.0,0.0,0.0,-0.197385907173
1663860931419640313,0.0744324252009,0.0,0.0,0.0,0.0,-0.331967204809
1663860931507689780,0.0366061106324,0.0,0.0,0.0,0.0,-0.484492659569
1663860931596833752,0.0134228514507,0.0,0.0,0.0,0.0,-0.744717001915
1663860931684476874,-0.00488070398569,0.0,0.0,0.0,0.0,-0.861300706863
1663860931772625028,-0.0109820831567,0.0,0.0,0.0,0.0,-0.834423005581
1663860931860800422,-0.0170828532428,0.0,0.0,0.0,0.0,-0.789543628693
1663860931935199907,-0.0127158071846,0.0,0.0,0.0,0.0,-0.820709824562
1663860932010339655,-0.00282536330633,0.0,0.0,0.0,0.0,-0.311620950699
1663860932086594301,0.00141349982005,0.0,0.0,0.0,0.0,0.0103933811188
1663860932165785413,0.00282573490404,0.0,0.0,0.0,0.0,0.020777463913
1663860932256715401,0.00244035199285,0.0,0.0,0.0,0.0,-0.053831294179
1663860932336138809,0.00244035199285,0.0,0.0,0.0,0.0,-0.394762814045
1663860932414455071,0.0,0.0,0.0,0.0,0.0,-0.353235453367
1663860932490199517,0.0,0.0,0.0,0.0,0.0,-0.0207769162953
1663860932570017955,0.00141286745202,0.0,0.0,0.0,0.0,0.0311661940068
1663860932660835776,-0.00854142662138,0.0,0.0,0.0,0.0,-0.00897208601236
1663860932748686401,-0.0524711459875,0.0,0.0,0.0,0.0,0.00897249393165
1663860932824149869,-0.105965062976,0.0,0.0,0.0,0.0,-0.0519436597824
