55,64,61,179,243,262,321,484,439,3,17,25
58,61,60,172,239,267,325,480,431,3,17,25
50,50,52,161,243,256,324,479,435,3,17,25
59,66,65,167,237,264,325,480,435,3,17,25
58,65,57,174,241,255,324,480,427,3,17,25
53,64,55,173,234,255,331,488,431,3,17,25
60,69,61,180,246,257,329,476,430,3,17,25
58,56,60,180,238,260,321,476,443,3,17,25
55,49,57,176,241,265,325,479,431,3,17,25
60,68,63,171,244,260,322,489,431,3,17,25
56,53,63,166,245,252,322,489,431,3,17,25
57,65,63,173,236,267,320,489,427,3,17,25
57,56,54,170,232,267,316,480,427,3,17,25
55,62,54,175,232,258,325,471,428,3,17,25
59,66,59,175,236,260,324,484,444,3,17,25
57,63,59,171,230,265,332,479,427,3,17,25
49,59,52,169,232,253,327,472,435,3,17,25
55,59,57,178,237,262,326,480,431,3,17,25
59,64,60,178,234,267,326,479,432,3,17,25
58,67,55,172,245,260,323,488,440,3,17,25
57,56,58,181,242,262,329,485,438,3,24,36
52,67,60,170,246,257,325,491,441,3,24,36
59,65,61,171,242,261,321,479,469,3,24,36
55,64,61,177,244,257,317,502,493,3,24,36
57,61,55,178,236,257,318,501,502,3,24,36
55,55,61,174,237,250,325,510,506,3,24,36
51,59,59,170,246,253,325,507,509,3,24,36
56,55,51,165,241,260,321,502,524,3,24,36
51,60,61,177,246,257,325,506,499,3,24,36
53,62,62,175,235,253,319,502,524,3,24,36
57,63,58,172,246,248,325,477,519,3,24,36
59,68,54,175,242,252,323,502,498,3,24,36
53,64,63,176,238,260,331,500,479,3,24,36
57,68,64,175,237,260,328,485,450,3,24,36
55,65,63,173,236,262,319,472,423,3,24,36
58,62,57,172,240,256,313,464,386,3,24,36
56,57,52,175,233,269,320,424,361,3,24,36
56,59,52,174,240,256,325,415,327,3,17,25
61,59,57,173,214,262,368,355,303,3,17,25
57,54,54,176,253,262,363,323,277,3,17,25
57,66,52,180,246,262,370,292,253,3,24,36
52,56,58,169,249,268,377,257,218,3,24,36
55,62,56,175,249,260,369,221,193,3,24,36
55,58,53,172,244,300,297,191,163,3,24,36
60,68,51,168,248,336,210,161,141,3,24,36
57,63,57,185,250,324,185,132,112,3,24,36
58,54,55,179,239,319,174,121,78,3,24,36
62,60,58,179,256,316,159,102,91,3,24,36
57,66,60,173,251,324,159,102,88,3,24,36
56,65,50,173,252,317,160,108,91,3,24,36
54,56,61,169,254,311,163,107,86,3,24,36
57,58,53,184,251,326,158,104,84,3,24,36
55,59,56,167,253,310,160,105,83,3,24,36
55,63,59,168,244,331,158,99,86,3,24,36
58,64,54,168,256,316,160,105,86,3,24,36
57,64,55,164,250,332,164,102,89,3,24,36
59,68,48,175,244,317,174,128,86,3,24,36
60,63,56,177,249,339,198,145,112,3,24,36
59,66,55,172,252,342,228,172,141,3,24,36
61,60,59,174,236,266,359,199,168,3,24,36
60,68,54,175,248,268,356,234,199,3,24,36
55,59,55,180,246,266,370,272,230,3,24,36
53,53,57,171,238,269,351,302,258,3,24,36
56,57,57,172,247,264,365,340,285,3,24,36
58,64,56,173,238,267,348,375,323,3,24,36
54,59,58,172,245,256,325,417,341,3,24,36
61,63,64,174,239,261,331,444,377,3,24,36
57,59,49,166,239,260,327,447,387,3,24,36
52,57,64,180,234,259,324,460,425,3,24,36
55,60,49,170,236,257,325,475,445,3,24,36
59,65,60,161,246,261,322,490,485,3,24,36
53,62,64,167,235,252,323,504,494,3,24,36
60,60,47,175,241,246,311,511,525,3,24,36
56,59,63,171,245,251,319,505,519,3,24,36
62,63,62,175,246,258,324,508,522,3,24,36
61,58,54,176,237,258,318,509,521,3,24,36
56,56,60,163,248,260,312,514,535,3,24,36
57,58,58,162,248,256,318,495,515,3,24,36
61,63,64,163,239,257,327,509,500,3,24,36
61,58,59,175,240,250,324,515,477,3,24,36
59,66,56,178,232,260,317,506,482,3,24,36
57,61,59,178,244,263,311,505,480,3,24,36
54,62,60,176,242,255,318,485,476,3,24,36
55,52,64,172,244,255,324,510,480,3,24,36
56,66,60,164,242,260,321,506,475,3,24,36
55,64,57,166,235,263,312,495,489,3,24,36
60,58,58,176,241,253,323,500,489,3,24,36
57,65,54,174,242,258,318,510,475,3,24,36
51,56,61,179,235,260,320,505,475,3,24,36
58,62,56,175,245,249,312,507,475,3,24,36
58,59,61,176,235,251,308,455,493,3,24,35
57,59,63,166,235,237,283,420,480,3,22,33
59,65,64,171,229,214,247,360,524,3,21,31
53,65,62,167,210,206,222,308,472,3,20,30
56,63,63,161,222,201,214,270,444,3,19,28
63,67,63,162,218,199,205,245,365,3,18,26
52,59,61,169,226,193,196,220,324,3,17,25
57,56,63,168,223,192,189,223,296,3,24,36
63,62,67,169,230,196,194,216,299,3,24,36
53,70,66,183,218,199,195,217,288,3,24,36
59,66,58,175,224,198,177,221,308,3,24,36
57,64,61,184,226,190,191,220,303,3,24,36
56,65,68,167,226,190,189,215,304,3,24,36
59,58,54,169,224,194,191,216,302,3,24,36
59,57,60,182,221,194,192,218,299,3,24,36
58,60,60,161,200,200,182,225,300,3,24,36
60,60,61,184,218,206,203,230,318,3,24,36
60,65,61,177,235,207,202,221,301,3,24,36
60,73,59,173,226,205,195,220,302,3,24,35
60,62,55,183,236,199,193,217,285,3,22,33
59,58,54,193,250,206,187,201,258,3,21,32
57,68,61,205,260,204,181,192,234,3,20,30
57,64,61,223,273,208,182,185,218,3,20,29
59,63,62,228,278,212,182,185,216,3,19,29
57,66,64,210,283,210,182,184,215,3,20,29
53,67,50,224,280,212,187,181,213,3,20,29
57,69,62,220,278,211,185,184,216,3,20,29
59,69,67,214,273,206,182,185,215,3,20,29
62,67,62,229,267,212,183,187,215,3,19,29
48,55,58,245,285,217,177,180,210,3,19,28
56,68,60,271,312,220,185,175,202,3,18,27
53,61,57,287,348,231,185,175,192,3,17,25
56,71,57,424,405,238,180,161,185,3,24,36
60,57,59,470,439,243,180,164,177,3,23,34
49,70,59,452,439,244,183,165,175,3,23,34
65,67,52,446,437,246,182,166,173,3,23,34
60,63,57,504,433,243,184,166,173,3,23,34
64,62,60,494,457,244,193,172,167,3,23,34
58,55,56,493,448,240,191,170,180,3,23,34
64,68,55,472,452,246,182,168,173,3,23,34
51,64,65,480,445,246,182,167,178,3,23,34
59,66,59,466,453,242,184,168,175,3,23,34
56,67,60,471,449,233,182,165,175,3,23,34
56,61,56,467,424,233,180,158,171,3,23,34
52,67,60,484,404,213,167,152,157,3,23,34
57,67,55,499,346,196,149,128,137,3,23,34
64,68,56,464,300,172,112,107,107,3,23,34
63,58,59,427,274,152,104,89,96,3,23,34
63,71,61,433,256,141,100,88,82,3,23,34
56,66,58,489,283,139,89,85,81,3,22,32
59,69,54,513,363,145,92,79,79,3,21,31
59,61,61,600,515,151,83,80,77,3,20,30
55,70,58,566,582,153,88,77,77,3,20,30
55,63,60,601,553,156,93,73,72,3,20,30
58,70,54,600,539,157,80,79,79,3,20,30
58,62,55,621,531,151,82,82,78,3,20,30
56,65,62,637,530,153,90,81,80,3,20,30
63,66,57,595,587,155,92,79,79,3,20,30
59,64,54,600,567,156,95,78,74,3,20,30
48,59,56,590,568,152,96,82,78,3,20,30
61,73,61,572,667,165,92,81,75,3,20,30
57,60,55,1359,926,181,103,79,71,3,18,27
57,64,63,1734,1591,218,111,82,79,3,17,25
57,73,60,1382,2587,282,126,77,74,3,24,36
56,66,54,1338,2632,293,126,86,81,3,24,36
59,70,58,1419,2635,285,124,82,81,3,24,36
60,67,53,1376,2585,297,122,86,82,3,24,36
58,60,52,1329,2722,304,133,79,81,3,24,36
61,63,60,1299,2535,322,128,88,81,3,24,36
61,60,64,1362,2773,316,131,78,82,3,24,36
59,67,60,1224,2657,300,129,86,81,3,24,36
57,62,55,1701,1874,249,120,86,75,3,17,25
53,63,58,1607,1018,203,110,83,79,3,18,27
62,61,55,733,701,176,104,80,79,3,19,28
59,69,55,644,511,138,94,82,79,3,20,30
57,67,60,534,304,137,88,84,83,3,22,33
62,70,61,314,241,131,94,87,84,3,23,34
58,73,62,220,217,122,91,84,88,3,24,35
54,68,61,180,189,121,90,88,87,3,17,25
58,75,61,161,171,115,93,84,102,3,18,27
56,68,61,151,169,119,90,87,118,3,19,28
58,74,60,143,161,115,99,105,133,3,20,30
57,68,61,140,155,124,101,119,153,3,22,33
54,67,67,133,154,124,118,139,174,3,23,35
60,67,65,140,153,130,130,149,202,3,24,36
54,71,67,133,152,134,137,164,244,3,17,26
