56,57,55,269,788,832,965,613,4254,4,25,37
50,59,57,290,767,832,971,627,3994,4,25,37
57,61,52,290,760,824,953,645,4004,4,25,37
52,60,46,304,781,840,1017,778,4129,4,25,37
52,64,54,294,751,794,944,672,4081,4,25,37
54,68,52,283,788,802,987,584,3817,4,25,37
55,59,53,264,789,826,1042,586,4170,4,25,37
53,65,52,269,781,771,926,716,4187,4,25,37
54,70,43,288,687,855,920,750,4042,4,25,37
56,65,54,302,730,814,992,682,3982,4,25,37
55,70,58,299,767,831,981,636,4231,4,25,37
59,63,54,267,767,825,976,569,3981,4,25,37
57,66,45,289,759,848,974,648,3987,4,25,37
56,55,48,271,781,818,923,629,4110,4,25,37
56,64,54,282,781,841,967,733,4316,4,25,37
56,64,58,293,789,840,989,668,4153,4,25,37
57,59,55,294,781,839,1008,609,4267,4,25,37
55,57,55,274,766,803,1025,717,4133,4,25,37
57,53,59,292,788,847,970,691,4191,4,25,37
55,62,57,292,781,855,921,622,4202,4,25,37
52,60,55,278,759,839,968,634,4223,4,25,37
53,58,54,289,766,831,1022,734,4239,4,25,37
53,64,47,284,788,847,1051,667,3987,4,25,37
57,64,59,268,738,847,1041,762,4195,4,25,37
58,60,56,296,745,847,951,656,4029,4,25,37
56,71,55,282,781,855,929,677,4005,4,25,37
48,63,60,290,773,830,1010,839,4055,4,25,37
55,57,58,291,766,803,897,587,4063,4,25,37
52,63,54,287,774,848,1013,607,4275,4,25,37
55,63,44,287,774,831,1010,646,4363,4,25,37
56,65,58,294,782,840,1014,561,4120,4,25,37
56,63,57,330,775,834,1011,706,4203,4,25,37
58,58,52,357,790,833,990,644,4172,4,25,37
54,65,55,411,769,857,1048,766,3661,4,25,37
58,57,52,427,749,858,1019,842,4132,4,25,37
52,59,58,424,772,832,1045,739,4237,4,32,48
50,61,59,403,794,834,994,870,4102,4,32,48
59,60,55,390,773,855,989,742,4014,4,32,48
55,58,52,428,776,846,1035,1044,4239,4,25,37
56,59,57,381,800,857,1078,1075,4101,4,25,37
51,63,60,421,794,913,1077,968,4209,4,25,37
49,59,48,428,795,883,1113,739,4342,4,25,37
50,65,57,351,803,910,1061,974,4284,4,25,37
51,60,53,427,788,912,1043,677,3889,4,25,37
50,65,54,430,781,860,960,748,3429,4,25,37
56,67,53,432,774,915,1035,754,3980,4,25,37
53,59,57,408,773,937,1065,840,4114,4,26,38
50,60,53,434,787,995,1070,1178,3879,4,27,40
49,60,47,435,844,1071,1239,1458,3099,4,28,41
55,66,47,434,902,1137,1296,1999,2518,4,29,43
57,68,59,400,894,1123,1562,2456,1939,4,30,44
56,48,51,423,988,1155,2257,2321,1757,4,31,46
50,67,53,434,1109,1370,2901,1772,1376,4,32,47
56,60,53,483,1153,1650,3640,1307,974,4,25,37
54,62,52,502,1154,2084,3756,947,647,4,27,40
53,56,57,527,1083,2610,3899,935,608,4,28,42
52,63,59,561,1320,3256,3814,793,567,4,29,43
51,62,55,590,1551,4039,3072,808,545,4,30,45
56,56,52,571,1960,4632,2058,572,557,4,31,46
50,56,43,526,2410,4779,1683,598,614,4,32,48
59,57,56,681,3091,4271,1515,575,705,4,25,37
52,61,61,815,3966,3551,1244,546,846,4,27,40
56,51,47,948,4613,2759,818,592,1173,4,28,42
53,62,52,1097,4775,2150,625,610,2018,4,29,43
54,61,54,1284,4591,1741,598,504,2410,4,30,45
58,61,56,1827,3818,1432,593,499,2616,4,31,46
57,58,48,2125,3020,928,606,408,2456,4,32,48
51,60,53,1641,2322,689,643,875,1627,4,25,38
60,57,56,1030,1831,632,643,1007,998,4,26,39
54,60,56,812,1499,640,721,1130,718,4,28,42
55,61,56,926,1033,675,1042,1393,404,4,29,44
56,62,44,727,737,700,1959,1100,354,4,30,45
55,70,58,455,683,809,1934,727,382,4,31,47
53,49,53,394,673,950,2605,538,487,4,32,48
58,64,55,316,685,1256,2539,352,458,4,25,38
58,61,55,317,728,2008,1899,341,509,4,26,39
56,53,55,302,845,2526,1384,475,548,4,28,42
54,60,60,296,993,2981,972,515,582,4,29,44
52,58,54,336,1218,3128,447,553,654,4,30,45
54,68,56,363,1848,2318,433,568,698,4,32,47
54,55,57,358,2568,1504,556,557,740,4,25,37
51,55,57,440,2909,986,530,623,734,4,26,38
53,60,59,580,3181,477,621,704,712,4,27,40
62,65,55,889,2624,508,635,712,679,4,28,41
45,70,54,1464,1793,573,498,764,698,4,30,44
51,59,51,1387,1468,568,645,751,686,4,30,45
51,53,54,1357,1537,588,638,731,672,4,30,45
53,75,48,1359,1519,597,636,752,685,4,30,45
48,51,47,1327,1501,596,575,763,670,4,30,44
50,63,53,1359,1364,565,630,723,666,4,30,44
49,64,49,1414,1224,615,663,724,646,4,30,45
50,60,56,1332,1109,611,655,707,629,4,30,45
54,60,57,1159,971,663,656,717,623,4,30,45
54,61,50,930,796,622,673,702,616,4,31,46
47,60,56,788,590,553,682,663,623,4,25,37
48,66,52,232,611,617,751,646,621,4,26,38
52,60,50,189,600,635,735,649,629,4,27,40
54,66,59,273,648,692,699,651,650,4,28,41
54,62,48,375,620,722,664,639,668,4,29,43
54,60,54,335,592,772,662,644,691,4,30,44
52,60,52,202,669,729,639,667,733,4,31,46
53,50,58,281,687,758,637,663,774,4,32,47
51,65,60,341,745,706,668,690,759,4,26,38
58,59,54,314,780,675,654,731,659,4,27,40
56,65,56,297,814,705,678,753,547,4,28,41
50,49,53,415,769,699,679,780,334,4,29,43
53,62,47,433,730,702,707,749,394,4,30,45
55,62,55,433,732,686,736,660,509,4,31,46
51,64,55,429,692,698,769,524,633,4,32,48
54,60,56,415,706,726,816,374,723,4,25,37
54,60,57,404,692,733,748,470,698,4,27,40
51,67,56,409,738,762,631,507,685,4,28,42
53,53,58,402,742,764,604,565,673,4,28,42
46,60,55,396,743,798,606,545,699,4,28,42
53,57,50,387,742,782,584,569,699,4,28,42
52,57,53,350,674,781,574,608,671,4,28,42
50,52,58,386,729,769,526,561,640,4,28,42
55,64,53,415,709,764,476,573,647,4,28,42
54,63,52,413,703,796,355,605,616,4,29,43
46,59,53,412,677,767,292,639,588,4,29,43
52,53,48,409,739,671,337,636,554,4,29,43
48,62,46,358,746,606,326,610,544,4,28,42
51,60,55,404,733,529,365,557,519,4,28,42
53,67,54,410,691,410,378,541,490,4,28,42
53,63,57,413,735,233,417,492,444,4,28,42
48,59,54,403,637,227,455,484,417,4,28,42
51,64,46,409,523,216,505,447,382,4,28,42
48,68,55,418,392,215,509,409,365,4,28,42
50,52,52,404,264,200,498,385,335,4,28,42
56,56,49,381,169,291,463,355,310,4,28,42
50,57,55,270,184,350,426,325,288,4,28,42
55,58,53,206,195,358,419,317,276,4,28,42
52,62,59,218,205,369,419,309,274,4,28,42
59,64,46,260,239,334,408,318,277,4,28,41
55,62,55,368,179,295,471,325,272,4,27,40
54,59,59,409,227,210,476,339,285,4,26,39
49,55,54,409,282,169,445,361,283,4,25,38
54,56,56,415,328,184,456,369,294,4,25,37
56,64,59,423,308,218,436,366,290,4,25,37
55,60,47,413,294,214,470,358,291,4,25,37
55,53,49,432,336,190,467,371,296,4,25,37
53,61,49,413,394,194,430,379,307,4,25,37
52,60,51,406,530,196,391,410,322,4,25,37
48,58,55,411,670,186,354,450,351,4,25,37
51,59,57,447,739,243,329,474,385,4,25,37
54,59,54,436,753,397,335,522,404,4,25,37
54,64,53,452,782,528,276,569,460,4,25,37
50,61,54,439,738,580,288,573,492,4,25,37
56,67,58,452,744,586,255,581,516,4,25,37
57,53,50,442,790,761,250,509,509,4,25,37
49,60,53,420,772,762,329,535,518,4,25,37
54,57,49,411,768,744,390,474,554,4,32,48
48,59,54,452,806,773,483,448,564,4,32,47
52,56,49,461,805,751,610,348,567,4,31,46
48,49,48,480,838,727,682,264,611,4,30,44
46,65,52,441,847,751,737,348,490,4,29,43
54,61,55,349,877,769,710,524,438,4,26,39
49,58,53,272,931,763,717,611,237,4,25,38
50,62,50,358,840,783,718,727,242,4,32,48
52,60,55,327,811,833,742,733,411,4,31,47
48,63,45,343,798,863,737,705,532,4,30,45
56,67,56,443,700,923,746,710,652,4,29,43
50,58,53,267,767,846,762,689,700,4,28,42
49,58,50,286,775,809,804,706,701,4,27,40
54,64,50,575,725,807,806,706,695,4,25,37
53,60,57,914,781,687,852,734,676,4,32,48
47,64,54,1142,1161,729,833,749,680,4,31,46
50,56,56,1365,1606,737,808,765,677,4,30,45
52,61,52,962,2535,654,799,821,684,4,29,43
57,59,48,619,3158,652,740,841,716,4,28,42
50,70,60,468,2583,1048,705,856,747,4,27,40
52,51,57,400,2723,1530,735,792,739,4,25,37
53,52,58,363,2067,2226,622,771,676,4,32,47
48,64,57,353,1314,2861,576,721,847,4,31,46
53,58,56,333,1028,3118,772,659,839,4,30,44
50,62,50,361,857,2808,1295,628,762,4,29,43
50,66,52,389,807,2351,1787,555,788,4,28,41
51,59,50,362,808,1519,2352,544,679,4,27,40
53,60,45,592,869,1059,2733,528,636,4,26,38
48,52,52,884,913,850,2243,631,660,4,32,47
54,62,54,794,1433,777,2025,792,531,4,31,46
54,65,49,786,1869,773,1318,1328,587,4,30,44
51,62,51,1037,2048,813,855,1287,519,4,29,43
48,51,53,1253,2382,868,698,1177,836,4,27,41
49,64,57,1897,2606,1135,734,945,1158,4,26,39
55,60,52,2239,3230,1599,704,577,1661,4,25,38
52,61,46,1879,3961,1914,739,572,2729,4,32,47
53,59,59,1448,4349,2041,761,488,2840,4,31,47
51,52,52,1443,4290,2027,724,494,2880,4,31,47
44,60,48,1389,4318,1964,737,546,2906,4,31,47
53,60,52,1413,4401,1948,739,476,2774,4,31,47
55,64,55,1377,4292,2025,747,477,2646,4,31,47
53,66,53,1406,4364,2066,755,589,2702,4,31,47
59,58,57,1361,4465,2103,773,556,2534,4,31,47
54,56,49,1459,4206,1992,730,532,2698,4,31,47
57,55,52,1411,4461,1989,712,573,2566,4,31,47
55,60,50,1302,4346,1861,666,551,2660,4,31,47
50,60,54,1596,3903,1898,632,502,2677,4,31,47
57,61,63,1697,4075,1601,637,670,2493,4,31,47
58,57,52,1824,3772,1589,607,527,2647,4,31,47
55,53,54,1954,3407,1286,596,499,2591,4,31,47
51,60,58,1994,3425,1231,556,444,2587,4,31,47
50,60,53,2038,3405,1112,566,454,2453,4,31,47
54,62,53,2009,3320,927,575,387,2637,4,31,47
54,60,50,1797,3064,885,562,466,2643,4,31,47
61,56,51,1987,3308,909,571,410,2628,4,31,47
51,63,56,1816,3306,837,552,516,2468,4,31,47
51,56,57,2035,3240,851,551,485,2653,4,31,47
51,63,53,2008,3370,919,571,465,2626,4,31,47
54,54,58,1972,3507,989,572,446,2475,4,31,47
50,69,51,1931,3530,1273,575,557,2607,4,31,47
55,60,45,1769,3757,1370,600,507,2615,4,31,47
51,52,56,1867,3650,1478,629,569,2778,4,31,47
59,59,55,1828,3915,1686,617,512,2748,4,31,47
54,65,60,1726,3977,1874,661,542,2544,4,31,47
49,66,59,1728,4072,1811,712,458,2707,4,31,47
53,65,60,1626,4250,1876,716,559,2684,4,31,47
57,66,60,1440,4102,2118,769,535,2784,4,31,47
50,54,53,1429,4210,2051,780,535,2674,4,31,47
56,72,61,1346,4484,2209,826,540,2838,4,31,47
56,65,47,1200,4553,2127,865,524,2844,4,31,47
58,57,58,1281,4578,2128,893,538,2863,4,31,47
53,59,57,1261,4634,2267,842,562,2765,4,31,47
57,52,58,1069,4551,2200,903,580,2734,4,31,47
56,62,57,1091,4613,2278,867,578,2764,4,31,47
55,56,57,1256,4638,2332,860,587,2681,4,31,47
49,58,48,1129,4553,2290,854,580,2605,4,31,47
55,61,53,1209,4519,2311,872,595,2868,4,31,47
54,61,51,1267,4551,2412,855,544,2773,4,31,47
51,65,50,1304,4586,2221,845,587,2840,4,31,47
53,54,58,1151,4571,2299,853,648,2644,4,31,47
49,60,56,1241,4499,2311,917,530,2868,4,31,47
52,67,53,1128,4648,2225,899,643,2942,4,31,47
56,52,49,1273,4649,2239,885,639,2779,4,31,47
55,61,56,1273,4435,2250,842,564,2609,4,31,47
59,64,59,1216,4409,2442,831,631,2713,4,31,47
56,53,59,1202,4626,2281,901,635,2727,4,31,47
51,63,51,1238,4290,2344,893,528,2804,4,31,47
55,52,56,1217,4531,2355,824,579,2602,4,31,47
55,60,57,1259,4546,2246,852,528,2721,4,31,47
57,61,52,1220,4512,2210,866,565,2773,4,31,47
57,58,56,1182,4623,2219,911,581,2734,4,31,47
59,65,53,1207,4646,2323,891,638,2973,4,31,47
54,57,58,1294,4572,2207,885,556,2843,4,31,47
