57,51,52,365,1748,1111,868,808,2937,6,41,61
61,53,56,368,1706,1142,866,799,2679,6,41,61
55,67,57,368,1643,1101,848,838,2782,6,41,61
56,55,55,372,1739,1173,826,752,3122,6,41,61
60,56,59,358,1693,1203,858,821,2929,6,41,61
57,55,47,351,1721,1169,835,754,3039,6,41,61
57,64,50,351,1732,1153,857,835,2959,6,41,61
55,59,52,363,1722,1154,850,853,2912,6,41,61
54,56,52,365,1728,1165,840,764,2745,6,41,61
52,68,49,353,1675,1204,850,942,2902,6,41,61
58,54,57,375,1627,1195,835,864,2994,6,41,61
57,62,49,373,1776,1121,865,714,2888,6,41,61
59,65,51,357,1685,1188,835,751,2882,6,48,72
56,60,58,369,1748,1170,859,797,2947,6,48,72
54,56,58,373,1669,1153,833,844,2931,6,48,72
60,59,57,368,1731,1180,843,651,2819,6,48,72
54,59,50,361,1713,1130,835,860,2915,6,48,72
50,58,60,360,1713,1184,842,715,2930,6,48,72
52,63,60,367,1693,1200,844,718,2929,6,48,72
52,59,58,367,1737,1203,859,746,2814,6,41,61
57,65,49,346,1701,1229,868,965,2890,6,41,61
59,64,51,379,1712,1147,861,789,2753,6,41,61
58,51,59,375,1711,1136,869,716,3098,6,41,61
59,59,53,369,1770,1114,867,800,2905,6,41,61
54,60,56,367,1794,1086,826,811,2725,6,41,61
52,65,57,352,1917,1008,839,892,2770,6,41,61
60,62,53,374,1955,990,847,811,2698,6,41,61
55,58,58,403,1916,943,832,947,2815,6,41,61
59,68,59,418,2074,853,767,952,2639,6,48,72
54,54,56,441,2088,771,821,922,2581,6,48,72
57,62,50,464,2069,726,792,953,2631,6,41,61
53,67,61,509,2068,697,814,909,2681,6,41,61
59,63,58,553,2020,702,793,846,2735,6,41,61
57,55,52,574,1872,707,822,801,2754,6,41,61
57,56,54,638,1665,690,824,666,2656,6,41,61
56,60,58,690,1578,683,766,847,2573,6,41,61
57,65,58,763,1242,696,843,796,2742,6,41,61
61,62,59,805,1070,690,837,640,2845,6,41,61
57,59,56,809,897,661,796,538,2698,6,41,61
50,69,53,848,723,672,845,534,2851,6,41,61
56,58,57,753,678,673,805,579,2816,6,41,61
56,64,62,546,656,693,824,541,2827,6,41,61
55,63,59,383,660,673,824,541,3004,6,41,61
54,64,51,237,667,681,840,536,2878,6,41,61
51,52,56,264,641,650,803,496,2917,6,41,61
57,57,61,286,660,668,849,451,2919,6,41,61
57,64,48,290,642,675,827,510,3053,6,41,61
52,65,54,313,644,682,837,526,2852,6,41,61
57,64,52,307,641,681,842,526,2875,6,41,61
58,61,53,261,668,675,834,540,2686,6,41,61
58,68,54,271,643,675,810,540,2802,6,41,61
61,58,53,293,635,682,828,546,2880,6,41,61
54,59,56,292,647,688,842,605,2829,6,41,61
58,60,50,288,647,688,811,371,2914,6,41,61
57,54,56,314,642,675,830,415,2948,6,41,61
53,59,52,280,662,681,827,557,2896,6,41,61
56,57,52,273,648,669,810,460,2988,6,41,61
55,57,52,290,647,677,803,513,2932,6,41,61
59,59,51,286,657,666,813,656,2920,6,41,61
50,62,55,433,634,665,807,503,2619,6,48,72
53,53,51,825,659,644,766,639,1930,6,47,71
57,52,51,672,839,627,678,741,1414,6,45,68
58,60,56,541,1202,593,670,793,1033,6,44,66
49,55,50,502,1306,636,636,786,1206,6,43,64
54,56,60,476,1422,636,603,730,1213,6,42,63
57,63,62,432,1269,814,583,691,1048,6,41,61
53,63,54,434,996,1148,600,643,849,6,48,72
55,51,54,476,939,1267,590,619,771,6,47,70
56,54,58,529,912,1183,615,596,726,6,46,69
55,67,55,471,929,1295,783,581,672,6,44,65
