53,61,56,204,299,311,370,546,1173,2,9,13
55,60,52,200,305,318,367,546,1188,2,9,13
57,57,54,197,297,317,365,547,1215,2,9,13
53,63,54,196,288,297,375,556,1108,2,9,13
52,61,56,194,291,312,370,546,1141,2,9,13
60,66,53,192,294,312,368,556,1153,2,9,13
54,59,61,208,291,314,374,566,1130,2,9,13
54,64,52,196,296,311,379,540,1137,2,9,13
49,63,54,204,291,315,372,551,1154,2,9,13
56,54,54,210,296,318,370,559,1232,2,9,13
49,58,49,201,299,311,379,560,1120,2,9,13
59,66,54,205,299,312,364,558,1171,2,9,13
48,64,57,199,288,314,368,540,1120,2,9,13
60,62,55,197,296,314,366,559,1040,2,9,13
58,60,58,197,292,315,372,563,1111,2,9,13
52,67,55,203,299,301,358,542,1076,2,16,24
54,59,59,192,291,307,349,535,1062,2,16,24
54,69,58,195,292,299,340,538,1100,2,16,24
58,69,57,192,295,303,347,565,1122,2,16,24
55,64,64,193,288,294,340,567,1142,2,9,13
51,61,49,180,278,280,337,578,1102,2,9,13
53,63,58,194,277,285,346,573,1107,2,9,13
55,62,51,191,271,279,345,577,1067,2,9,13
54,55,61,196,272,275,337,579,1049,2,9,13
59,61,55,184,254,277,333,584,1032,2,9,13
54,57,63,179,254,273,339,603,1010,2,9,13
53,65,58,180,258,275,351,593,1038,2,9,13
48,58,62,175,260,273,358,583,957,2,16,24
56,64,65,176,253,263,359,579,968,2,16,24
60,56,58,177,252,267,370,592,923,2,9,13
55,54,58,175,256,270,371,584,919,2,16,24
52,50,54,168,255,283,368,574,912,2,16,24
53,69,60,176,250,280,383,583,918,2,9,13
56,60,55,165,250,292,374,584,905,2,9,13
56,58,52,169,255,278,376,588,883,2,9,13
52,64,57,173,252,289,373,582,883,2,9,13
56,61,51,177,255,283,371,582,906,2,9,13
58,59,62,181,248,274,379,584,909,2,9,13
60,67,60,179,254,275,377,602,927,2,9,13
54,59,55,180,247,270,367,584,952,2,16,24
53,58,58,178,257,261,360,575,990,2,16,24
56,68,61,179,255,270,349,575,942,2,16,24
56,57,51,177,245,271,349,566,949,2,16,24
58,52,53,181,256,254,321,518,919,2,15,23
55,59,60,158,233,255,293,478,839,2,14,21
54,62,59,188,250,249,271,422,768,2,13,20
56,56,59,197,252,226,245,350,632,2,12,18
57,65,66,201,249,224,234,304,525,2,11,17
52,66,57,206,253,214,220,263,431,2,10,15
50,63,58,222,268,221,214,233,371,2,16,24
55,69,56,234,279,220,210,227,315,2,15,22
57,59,64,243,304,224,201,216,277,2,14,21
56,71,55,262,330,231,199,176,214,2,13,19
50,65,61,288,351,237,194,198,223,2,12,18
52,64,61,325,394,252,193,188,208,2,11,16
61,71,53,376,442,271,199,184,195,2,10,15
57,62,57,464,511,291,205,181,185,2,9,13
49,58,54,489,634,323,226,182,184,2,15,22
57,59,56,499,753,357,239,185,181,2,14,21
56,66,55,413,859,394,253,190,175,2,13,19
50,62,56,995,924,471,273,202,170,2,12,17
57,61,57,1987,958,586,296,221,174,2,11,16
50,69,51,2103,1007,590,304,227,177,2,11,16
57,63,52,2015,930,597,301,222,179,2,11,16
54,54,54,2105,944,602,316,229,176,2,11,16
57,58,58,1992,910,582,313,221,179,2,11,16
51,67,59,1939,946,571,298,224,160,2,11,16
55,68,61,1807,968,519,283,209,172,2,11,16
57,63,52,1728,863,501,266,192,152,2,11,16
56,65,54,1462,964,464,229,159,130,2,10,15
53,68,50,1154,911,357,184,112,92,2,11,16
56,70,63,810,823,276,131,73,62,2,11,16
58,58,52,559,787,204,78,40,38,2,10,15
59,70,55,509,792,157,45,22,20,2,10,15
51,67,53,521,811,141,42,32,16,2,10,14
56,63,53,533,814,148,45,37,17,2,10,14
58,59,54,608,834,141,43,33,19,2,10,14
56,63,57,582,837,135,37,32,18,2,10,14
55,67,52,548,828,142,37,33,16,2,10,14
58,66,51,549,813,146,51,31,27,2,10,14
55,61,59,562,837,182,64,29,21,2,10,14
61,64,55,812,836,231,91,46,34,2,10,14
59,63,62,1034,824,279,126,71,57,2,10,14
57,62,55,1229,934,396,168,96,85,2,10,14
56,61,53,1595,937,469,200,137,103,2,10,14
57,55,54,1663,1029,438,211,143,97,2,9,14
52,64,54,1469,1354,502,211,140,109,2,9,13
50,52,53,1331,1869,577,226,154,96,2,16,24
55,64,56,1072,2402,712,253,169,105,2,15,23
51,61,57,810,3001,877,330,189,130,2,14,21
51,63,53,693,3376,881,425,210,154,2,13,20
56,60,53,626,2973,1486,554,239,166,2,12,18
56,56,52,551,2294,2300,698,281,175,2,11,17
53,57,52,520,1851,2810,769,332,194,2,9,13
55,66,54,493,1520,3174,882,430,220,2,16,24
55,57,54,480,1442,3217,1164,541,252,2,15,22
56,57,57,471,1292,2404,2126,664,299,2,14,21
56,62,56,440,1166,1907,2736,798,358,2,13,19
59,60,46,425,1095,1603,2977,832,456,2,12,18
57,61,48,554,1056,1436,3442,850,541,2,11,16
54,57,54,570,1029,1327,2698,1605,632,2,10,15
47,58,55,559,949,1209,2150,2153,744,2,16,24
53,63,55,563,1164,1058,1612,2229,838,2,15,23
58,61,54,489,1230,987,1227,2582,877,2,14,21
54,56,55,694,1294,982,1042,2030,1694,2,13,19
56,58,56,1187,1268,1005,931,1516,2521,2,12,17
57,61,56,1187,1288,1037,918,1249,2816,2,11,17
54,65,58,1182,1311,1071,963,1076,2961,2,11,17
48,59,56,1203,1175,1053,948,1050,2761,2,11,17
54,51,57,1080,1290,935,946,1037,2564,2,11,17
53,58,57,1199,1219,1051,899,1247,2757,2,11,17
52,62,54,1143,1288,1030,992,1161,3048,2,11,17
54,65,55,1184,1308,990,1062,895,2886,2,11,16
51,64,56,1039,1280,996,1019,930,3054,2,11,17
62,62,56,796,1297,972,894,1262,2990,2,11,17
55,62,52,692,1263,956,1038,1017,2768,2,11,17
53,69,62,438,1242,910,1047,1291,2685,2,11,17
54,62,55,498,1171,933,1035,1344,2469,2,11,17
54,56,56,526,1143,926,992,1255,2081,2,11,17
55,61,56,570,1153,900,1009,1420,2208,2,11,17
57,62,54,585,983,935,1066,1379,2127,2,11,17
57,58,61,561,1073,901,1056,1122,1886,2,11,17
55,63,57,558,1060,930,1017,1386,1522,2,11,17
52,60,54,518,1016,916,925,1500,1351,2,11,17
46,65,51,514,986,925,1058,1399,1011,2,11,17
56,58,54,532,951,959,1094,1511,628,2,11,17
55,64,54,525,914,952,1074,1448,548,2,11,17
55,60,50,555,924,944,1023,1504,462,2,11,17
61,61,54,538,895,927,976,1750,410,2,11,17
53,51,59,561,906,935,990,1668,535,2,11,17
52,59,53,503,891,926,995,1494,435,2,11,17
50,63,60,553,924,914,924,1262,659,2,11,16
47,71,61,530,1063,921,1026,979,1494,2,10,15
57,60,54,526,1154,834,942,760,2413,2,9,13
59,63,54,791,1167,823,911,654,2786,2,16,24
57,69,48,754,1207,832,910,600,2721,2,16,24
56,66,52,735,1141,850,931,723,2677,2,16,24
55,59,55,777,1175,833,923,727,2946,2,16,24
54,57,44,696,1170,841,956,716,2598,2,16,24
52,61,54,510,1131,860,952,655,2643,2,9,13
50,65,50,503,1064,887,967,946,2224,2,9,14
50,62,52,535,960,886,988,1179,1443,2,10,15
58,54,55,545,886,925,1021,1428,443,2,11,17
54,53,56,486,883,972,1039,1415,396,2,13,19
61,57,56,487,898,910,1095,1798,405,2,13,19
48,55,58,487,905,991,1219,1621,421,2,13,19
56,57,63,400,895,980,1138,1531,406,2,13,20
49,62,51,393,921,1037,1496,1114,413,2,14,21
49,50,59,415,929,1104,1772,991,418,2,15,23
58,63,49,409,931,1098,1890,766,411,2,15,23
53,60,58,420,921,1102,1679,715,418,2,15,23
62,67,55,423,929,1095,1756,906,418,2,15,23
48,59,51,440,937,1121,1841,571,412,2,16,23
56,64,50,430,920,1161,2023,514,434,2,9,13
50,68,54,451,1000,1336,1832,430,415,2,10,14
57,57,51,457,1068,1506,1734,424,395,2,11,16
59,66,52,449,1138,2013,882,432,318,2,12,18
