48,57,59,246,808,1491,1474,1788,2130,12,89,133
46,62,53,227,799,1491,1543,1841,2344,12,89,133
56,52,61,244,815,1492,1503,1718,2370,12,89,133
54,56,56,239,802,1450,1537,1744,2179,12,89,133
50,59,56,219,819,1479,1599,1587,2324,12,89,133
49,58,60,226,764,1450,1633,1813,2038,12,89,133
45,53,55,230,795,1477,1463,1769,2352,12,89,133
46,60,54,226,762,1449,1556,2180,2187,12,89,133
50,59,58,235,801,1464,1674,1990,2196,12,89,133
49,56,59,227,765,1464,1514,1858,2513,12,89,133
52,54,54,229,746,1477,1554,1835,2416,12,89,133
48,51,63,217,712,1491,1654,1685,2243,12,89,133
51,54,53,218,703,1462,1516,1577,2273,12,89,133
53,50,58,228,684,1464,1616,1840,2310,12,89,133
49,62,55,209,646,1463,1547,1470,2082,12,89,133
50,52,56,205,659,1464,1442,1879,2112,12,89,133
45,53,57,230,621,1465,1643,1882,2318,12,89,133
50,59,55,210,567,1462,1481,1831,2274,12,89,133
50,51,55,220,583,1493,1359,1597,2295,12,89,133
49,60,59,223,567,1452,1535,1838,2236,12,89,133
52,49,52,226,628,1474,1606,1781,2157,12,89,133
52,55,58,271,737,1516,1783,2126,1404,12,90,135
54,51,62,284,989,1467,2035,2278,150,12,91,136
53,62,60,285,1252,1653,2290,1999,174,12,92,138
46,62,53,250,1531,1814,2696,959,163,12,93,139
53,62,57,471,1537,2073,3057,197,135,12,94,141
50,58,51,614,1523,2200,2121,183,115,12,95,143
51,57,56,625,1634,2441,1620,162,113,12,96,144
51,55,61,627,1894,2786,618,151,128,12,90,135
57,59,61,573,2038,2603,188,147,164,12,91,137
47,57,51,599,2275,2060,192,130,174,12,92,138
43,57,52,568,2526,1459,176,155,175,12,93,139
47,56,54,845,2718,615,175,157,188,12,94,141
54,63,54,813,2614,223,148,191,227,12,95,143
52,64,54,899,1957,211,162,204,271,12,96,144
51,59,56,906,1469,205,202,213,356,12,90,135
47,54,60,1107,755,180,200,225,457,12,91,137
47,59,51,1086,244,193,220,293,580,12,92,138
53,57,59,282,247,193,243,353,1095,12,93,140
43,65,55,121,220,216,273,413,1997,12,94,141
46,58,57,154,221,229,317,477,2361,12,96,143
46,60,54,160,228,268,336,523,2516,12,89,133
47,57,51,151,247,284,400,708,2312,12,91,136
48,59,55,147,265,324,460,1342,1674,12,92,137
47,59,50,123,274,361,530,1417,1411,12,93,139
45,59,61,139,299,391,614,1674,1113,12,94,140
48,59,57,152,335,429,1085,1714,851,12,95,142
51,51,56,165,311,498,1907,897,584,12,96,143
48,54,51,168,391,576,2175,922,558,12,89,133
54,53,56,159,415,736,2525,849,474,12,90,135
47,55,53,193,446,1047,2417,535,431,12,92,137
48,64,52,165,531,1761,2040,584,399,12,93,139
50,56,54,195,623,2201,1511,551,372,12,94,141
51,64,59,231,726,2691,1168,472,346,12,95,142
51,60,59,246,971,2803,1048,438,304,12,96,144
48,56,65,286,1710,2402,724,395,418,12,89,133
