58,67,59,547,710,75,39,22,27,14,105,157
58,61,48,631,729,67,42,26,27,14,105,157
58,69,57,599,798,74,38,23,24,14,105,157
63,68,61,615,761,77,40,26,26,14,105,157
55,73,62,620,777,67,40,26,26,14,105,157
57,61,57,596,809,67,42,27,24,14,105,157
61,57,59,577,718,77,42,26,27,14,105,157
58,68,57,558,734,81,36,26,28,14,105,157
60,67,47,594,787,82,38,29,25,14,105,157
54,68,52,588,811,77,36,29,25,14,105,157
59,62,60,595,772,71,39,30,25,14,105,157
56,66,59,582,771,81,44,31,21,14,105,157
60,74,56,581,796,72,43,28,23,14,105,157
59,58,64,575,787,80,36,29,24,14,105,157
60,77,61,559,758,81,37,25,26,14,105,157
58,61,57,609,807,72,37,29,24,14,105,157
54,62,55,572,791,77,38,27,24,14,105,157
57,61,54,549,771,80,41,30,24,14,105,157
61,64,59,607,778,79,36,27,26,14,105,157
55,65,53,584,751,74,39,27,22,14,105,157
61,63,57,612,746,83,42,34,26,14,105,157
58,71,55,555,798,101,47,41,34,14,105,157
57,65,56,549,841,146,60,44,45,14,105,157
51,64,65,422,1094,194,105,73,64,14,105,157
62,66,59,362,1038,349,150,112,82,14,105,157
57,68,51,461,1147,534,197,146,127,14,105,157
60,60,51,627,1052,736,236,180,159,14,105,157
55,63,60,636,946,890,283,211,185,14,105,157
58,63,45,606,924,1007,323,245,215,14,105,157
56,59,48,553,1069,1120,340,280,246,14,105,157
58,58,56,505,1090,1090,475,306,272,14,105,157
60,57,59,466,1239,1041,725,341,305,14,105,157
54,60,56,446,1269,959,891,376,330,14,105,157
59,51,64,447,1292,973,863,404,368,14,105,157
59,63,54,349,1362,922,1146,444,397,14,105,157
56,64,57,441,1430,895,1002,459,413,14,105,157
56,58,57,622,1480,864,1178,500,447,14,105,157
59,51,58,786,1388,928,1250,542,470,14,105,157
61,55,54,747,1348,1009,1562,548,482,14,105,157
58,66,52,836,1377,1023,1168,642,525,14,105,157
59,60,58,865,1430,1082,1136,676,533,14,105,157
58,65,56,779,1371,1142,1358,788,561,14,105,157
60,62,55,854,1441,1187,1270,698,556,14,112,168
61,70,62,889,1507,1277,1164,708,560,14,112,167
58,54,51,864,1601,1404,1009,1065,578,14,111,166
57,68,56,738,1916,1423,841,881,580,14,110,164
57,60,53,869,2290,1214,961,973,616,14,109,163
58,64,50,851,2332,1290,1116,943,750,14,108,161
55,61,49,928,2355,1411,1309,767,1012,14,107,160
61,61,57,769,2390,1842,1276,822,1218,14,105,157
57,64,51,483,2442,2081,1059,914,1612,14,112,168
63,50,48,473,2531,1999,1031,865,1604,14,112,168
59,61,49,535,2476,1993,1025,882,1544,14,112,168
59,59,55,605,2445,1927,1069,865,1590,14,112,168
56,60,58,721,2423,1927,1077,877,1503,14,112,168
58,57,48,763,2489,1865,1225,845,1594,14,112,168
57,71,58,946,2483,1736,1133,779,1235,14,112,168
57,67,54,951,2373,1589,1191,765,1542,14,112,168
57,58,55,911,2398,1352,1146,768,1325,14,112,168
60,64,56,973,2335,1204,1169,768,1289,14,112,168
58,62,50,966,2413,1085,1139,741,1389,14,112,168
60,62,53,871,2358,880,1195,684,1485,14,112,168
