51,62,57,1049,1565,426,489,904,3082,19,145,217
50,50,58,1061,1971,422,496,806,2950,19,145,217
51,59,60,1008,1981,439,484,789,2988,19,145,217
47,65,49,1028,2056,425,510,1080,2926,19,145,217
46,58,64,1011,2049,427,511,983,2850,19,145,217
52,62,55,1031,2057,422,504,908,3098,19,145,217
52,56,51,1012,2065,422,510,932,3050,19,145,217
50,59,52,956,2040,443,500,786,3314,19,145,217
52,60,54,1005,2032,435,509,723,2911,19,145,217
53,57,52,1045,2019,430,505,863,3132,19,145,217
47,56,60,1027,1957,435,493,1026,2897,19,145,217
51,61,48,1016,2074,435,497,951,3095,19,145,217
52,67,62,1045,2038,431,487,908,2904,19,145,217
49,55,49,1019,1972,427,485,765,2991,19,145,217
50,61,56,973,2057,431,510,844,2890,19,145,217
48,65,62,944,2036,442,497,747,2900,19,145,217
49,56,61,1005,1964,438,494,874,2944,19,145,217
48,60,58,1037,2074,434,499,809,3066,19,145,217
53,62,55,928,2078,421,509,849,3012,19,145,217
49,63,55,1020,2044,434,485,971,3052,19,145,217
49,56,53,1014,2078,431,498,772,2989,19,145,217
50,60,52,1018,2056,430,509,1065,2892,19,145,217
53,61,49,1046,1926,436,487,906,2989,19,145,217
49,66,60,1037,1984,422,495,855,2860,19,145,217
44,51,55,1026,2030,434,491,667,3122,19,145,217
50,52,60,1052,1994,431,492,792,2893,19,145,217
51,59,60,991,1937,430,486,867,2964,19,145,217
51,63,54,947,2079,437,499,765,3134,19,145,217
50,52,54,1052,2000,415,493,873,2937,19,152,228
53,60,50,821,2185,434,490,788,2949,19,152,228
50,60,57,675,2743,419,486,829,2791,19,151,227
49,61,56,587,2905,421,445,540,2774,19,151,226
48,64,61,532,2704,475,433,644,2484,19,150,225
50,53,52,498,2815,463,450,466,2617,19,150,225
54,65,54,609,2894,440,444,436,2600,19,151,226
54,56,54,645,2759,413,451,554,2538,19,151,226
55,61,55,614,2832,417,431,637,2457,19,150,225
52,64,54,569,2360,397,435,614,2490,19,150,225
47,60,52,596,2220,394,428,727,2227,19,150,225
49,61,56,657,1731,381,412,649,2402,19,150,225
47,55,57,705,1179,373,425,785,2464,19,150,225
51,61,58,741,515,382,412,892,2256,19,150,225
48,64,62,365,364,390,433,722,2327,19,151,226
47,65,59,148,367,382,420,832,2025,19,151,226
49,60,54,170,369,376,400,773,2296,19,150,225
51,58,59,183,373,370,404,701,2072,19,150,225
52,57,57,185,369,370,504,1210,2186,19,150,225
56,58,57,197,366,370,872,896,2146,19,150,225
51,65,68,195,366,371,1048,857,2204,19,150,225
47,58,54,194,353,334,1090,851,2161,19,150,225
44,67,59,191,343,351,1201,886,2068,19,150,225
49,62,57,183,358,355,1268,504,2107,19,150,225
50,59,63,184,349,350,1402,817,2081,19,150,225
47,60,56,180,352,326,1531,815,2153,19,151,226
47,65,55,190,355,359,1688,656,2089,19,151,226
49,60,56,186,317,328,1574,707,2271,19,151,226
51,65,61,187,352,372,1670,512,2595,19,152,228
46,56,60,186,365,658,1548,607,2756,19,145,217
50,58,55,200,363,1274,1503,782,2390,19,146,219
48,59,59,208,362,1811,1219,1451,2524,19,148,221
49,65,58,209,390,1942,1319,1369,2609,19,148,222
48,59,62,202,390,1972,1392,1399,2391,19,148,222
50,58,66,207,383,1863,1256,1361,2364,19,148,221
51,60,60,208,358,1768,915,1517,2475,19,148,221
46,56,59,208,386,1789,1204,1537,2391,19,148,221
49,62,57,207,348,1810,1169,1399,2405,19,148,222
47,55,56,198,453,1773,1048,1425,2351,19,148,222
52,65,60,221,648,1840,1174,2067,2353,19,149,224
53,63,56,214,1155,1767,1878,1908,2031,19,150,225
50,64,57,218,1662,1582,1797,1950,1735,19,151,227
53,63,58,342,1995,1627,2278,1951,1303,19,145,217
54,60,60,428,1994,1666,2722,1687,1150,19,147,220
51,70,50,672,1751,1849,2892,1304,935,19,148,221
48,56,56,957,1680,2110,2656,1219,854,19,149,223
48,64,55,785,1685,2393,2291,673,783,19,150,224
51,60,49,418,1594,2906,2361,870,687,19,151,226
51,54,57,475,1418,3047,2055,968,645,19,151,227
49,55,60,429,1583,2965,2081,823,625,19,151,227
53,66,57,409,1658,3043,2094,841,618,19,152,227
54,62,60,522,1768,3059,1919,835,602,19,152,227
52,67,51,679,1829,3059,2032,785,579,19,152,228
53,61,55,678,1902,2932,2058,741,542,19,152,228
48,58,52,695,1933,2821,1718,744,478,19,145,217
42,62,48,849,1972,2833,1423,676,453,19,145,217
50,58,54,816,2312,2447,1237,600,411,19,146,218
49,55,51,555,2737,2461,1012,539,420,19,147,221
49,66,56,353,3036,2292,919,497,378,19,148,222
52,58,54,931,2891,2071,779,451,376,19,149,224
51,64,58,1110,2819,1702,647,428,383,19,150,225
51,61,56,1031,2944,1581,630,428,378,19,150,225
48,61,52,1085,2916,1644,655,432,375,19,150,225
49,69,58,1027,2917,1587,612,419,374,19,150,225
55,55,58,1052,2935,1598,617,406,382,19,150,225
52,59,54,1051,2825,1667,633,423,364,19,150,225
49,68,57,1025,2858,1634,637,415,371,19,150,225
52,52,52,1051,2875,1733,647,423,375,19,150,225
51,62,58,1023,2882,1592,644,411,374,19,150,225
47,59,60,1022,2929,1614,648,416,378,19,150,225
46,60,60,971,2975,1519,638,420,374,19,150,225
50,59,60,1020,2935,1608,644,412,381,19,150,225
52,63,58,1088,2891,1632,623,427,374,19,150,225
53,64,55,963,2901,1687,622,428,371,19,150,225
55,61,53,1054,2677,1604,624,417,381,19,150,225
50,63,53,1056,2838,1551,600,412,364,19,150,225
51,65,57,1085,2813,1446,565,393,351,19,150,225
48,60,50,1034,2794,1319,511,384,315,19,150,225
53,65,62,1205,2652,1242,465,362,294,19,150,225
55,58,52,1158,2742,1182,457,333,263,19,150,225
47,68,58,1196,2580,972,416,323,251,19,151,226
48,60,57,1140,2464,821,348,296,259,19,151,227
46,62,58,857,2217,674,347,284,249,19,152,228
51,62,57,914,1828,519,348,275,255,19,145,217
46,61,55,896,1475,455,330,271,252,19,147,220
54,49,58,923,1115,369,325,271,252,19,148,221
