60,62,61,361,666,706,869,901,872,18,137,205
60,57,56,380,654,707,851,915,856,18,137,205
61,62,54,365,648,713,856,891,879,18,137,205
54,66,51,362,653,688,853,910,872,18,137,205
55,59,58,373,653,712,858,873,847,18,137,205
58,52,56,372,653,688,823,867,847,18,137,205
52,68,50,372,653,681,851,914,864,18,137,205
57,66,55,351,666,699,869,908,863,18,137,205
60,58,59,366,629,693,884,908,847,18,137,205
60,66,56,367,647,694,851,882,864,18,137,205
52,64,58,356,647,700,878,872,863,18,137,205
55,62,56,375,654,694,866,899,855,18,137,205
56,66,52,359,666,705,876,915,857,18,137,205
59,63,58,374,640,699,840,884,836,18,144,216
59,59,50,365,653,705,865,855,816,18,144,216
54,54,48,373,568,695,871,821,790,18,137,205
60,63,53,372,569,698,857,766,792,18,137,205
59,63,55,349,674,718,868,745,759,18,137,205
59,59,50,359,663,718,850,739,709,18,137,205
57,64,54,373,657,698,795,731,674,18,137,205
59,57,54,385,663,684,740,739,659,18,137,205
59,58,52,357,650,696,711,709,631,18,137,205
56,67,50,349,645,649,692,686,586,18,137,205
58,61,50,362,671,700,667,657,593,18,137,205
55,61,60,374,671,713,682,639,571,18,137,205
60,57,55,370,652,700,653,633,539,18,137,205
58,59,51,367,652,694,666,624,546,18,137,205
56,62,56,362,671,693,663,619,557,18,137,205
58,62,55,367,658,706,682,643,541,18,137,205
59,60,51,350,677,720,649,624,551,18,137,205
57,67,56,355,646,720,660,637,541,18,137,205
61,56,59,365,664,720,679,632,548,18,137,205
55,66,59,365,671,714,655,653,566,18,144,216
58,62,51,378,652,706,674,644,563,18,144,216
57,63,53,365,676,706,676,684,595,18,144,216
59,59,52,376,651,691,721,727,615,18,144,216
59,58,51,372,644,703,745,741,645,18,144,216
51,65,59,377,657,702,776,741,666,18,144,216
60,66,51,381,644,724,832,745,701,18,137,205
62,56,55,374,644,700,877,703,751,18,137,205
56,67,55,370,655,715,905,770,767,18,144,216
62,64,54,372,648,705,863,783,797,18,144,216
58,65,49,362,665,688,856,818,823,18,144,216
59,70,58,369,656,697,848,857,815,18,144,215
61,59,65,329,623,689,786,842,855,18,143,214
59,60,61,243,616,660,750,804,856,18,142,213
57,59,56,807,656,650,729,890,825,18,141,211
59,60,62,1257,853,629,662,855,818,18,140,210
57,58,48,1317,1573,609,634,821,861,18,139,208
54,60,55,1235,2297,629,637,757,853,18,138,207
58,54,57,852,3094,619,595,677,911,18,144,215
54,64,58,863,3402,710,599,660,866,18,143,214
55,65,53,764,3170,1384,556,636,773,18,142,212
59,64,58,762,2682,2066,592,622,725,18,141,211
