58,62,58,862,2147,1531,924,665,1233,17,129,193
60,63,58,989,2097,1481,954,671,1292,17,129,193
60,65,52,988,2096,1460,1027,666,1290,17,129,193
55,58,57,864,2174,1478,980,677,1311,17,129,193
53,60,54,958,2129,1431,980,664,1313,17,129,193
55,55,52,939,2056,1414,1005,645,1285,17,129,193
58,67,61,887,2207,1472,1008,678,1258,17,129,193
58,57,47,944,2087,1538,963,671,1260,17,129,193
62,64,56,969,2069,1514,985,685,1317,17,129,193
58,58,51,917,2059,1472,974,659,1262,17,129,193
59,58,58,995,2070,1498,1001,656,1286,17,129,193
58,69,55,993,2003,1555,949,657,1266,17,129,193
61,58,54,989,2075,1530,984,684,1150,17,129,193
55,57,57,992,2096,1512,984,679,1314,17,129,193
60,52,48,994,2169,1488,990,664,1317,17,129,193
59,64,48,917,2109,1516,986,681,1329,17,129,193
60,65,54,991,2067,1470,950,664,1253,17,136,204
57,57,50,988,2110,1453,890,644,1175,17,136,204
60,68,58,966,2080,1437,890,630,1242,17,136,204
58,57,51,893,2120,1443,800,599,1148,17,136,204
54,65,53,1002,1970,1346,731,571,1200,17,136,204
57,62,47,945,1885,1341,671,529,1161,17,136,204
58,66,53,964,1716,1317,623,525,1162,17,136,204
60,58,54,1025,1671,1248,577,519,1075,17,136,204
56,59,51,975,1599,1139,546,480,1161,17,136,204
59,64,50,914,1578,1090,517,453,1131,17,136,204
56,53,48,852,1630,941,462,460,1034,17,136,204
53,65,49,748,1604,913,408,482,1150,17,136,204
59,54,51,684,1382,780,390,491,1149,17,129,193
57,62,53,584,1495,671,363,492,1042,17,129,193
60,61,55,541,1652,525,329,468,1069,17,129,193
57,66,60,607,1502,452,312,494,1086,17,129,193
57,58,52,627,1416,402,310,496,1092,17,129,193
55,59,60,642,1367,370,311,492,1022,17,129,193
55,72,58,680,1361,353,308,501,1057,17,129,193
55,62,54,649,1253,340,316,502,1076,17,129,193
59,54,51,657,1389,349,315,503,1112,17,129,193
61,60,57,658,1338,343,319,504,1052,17,129,193
57,53,53,661,1360,351,313,501,1057,17,129,193
58,63,57,687,1344,329,310,492,1064,17,129,193
59,65,52,708,1359,325,316,499,1063,17,129,193
61,65,54,701,1234,299,312,494,1083,17,129,193
59,56,54,745,1302,282,308,496,1072,17,129,193
56,61,52,742,1109,272,309,481,1009,17,129,193
59,68,54,673,1162,264,327,518,1067,17,129,193
56,61,54,592,997,272,342,560,1103,17,130,194
58,63,53,727,672,284,377,649,1076,17,130,195
60,57,52,578,331,317,428,813,1085,17,131,197
58,69,50,449,299,346,478,911,1105,17,132,198
61,54,59,189,302,384,614,975,1182,17,135,202
57,70,53,189,325,425,772,1033,1175,17,136,203
56,66,49,157,350,463,933,1028,1179,17,129,193
55,67,51,200,368,564,1055,944,1246,17,130,194
55,59,54,208,419,642,1127,997,1320,17,131,196
53,67,54,228,461,749,1144,962,1250,17,132,197
53,63,53,236,498,989,1116,986,1350,17,133,199
56,67,48,253,574,1112,1099,744,1556,17,135,202
57,51,52,263,659,1151,1171,737,1659,17,136,204
59,64,58,286,808,1228,1133,710,1562,17,129,193
57,58,51,320,947,1223,1241,819,1588,17,130,195
56,62,48,340,1000,1117,1277,890,1414,17,131,196
57,53,56,362,1121,1269,1169,951,1706,17,132,198
61,68,59,440,1246,1307,1309,966,1698,17,133,199
58,62,52,545,1229,1344,1351,1164,1533,17,135,202
59,57,52,561,1234,1339,1473,1079,1656,17,135,202
57,67,62,515,1199,1365,1446,1244,1607,17,135,202
58,52,49,535,1234,1320,1488,1064,1534,17,135,202
54,50,53,524,1223,1346,1454,1187,1529,17,135,202
57,59,55,555,1193,1375,1546,1110,1489,17,135,202
60,60,53,559,1210,1389,1455,1047,1396,17,135,202
57,63,51,558,1175,1377,1583,1005,1498,17,135,202
